ref_sentence	hypo_sentence	probability_ref	probability_hypo	scaled_probability_hypo	cosine_similarity
this second part is divided into two for in the first i speak of her as regards the nobleness of her soul relating some of her virtues proceeding from her soul in the second i speak of her as regards the nobleness of her body narrating some of her beauties here love saith concerning her	the second part is divided into two for in the first i speak of her as regards the nobleness of her soul relating some of her virtues proceeding from her soul in the second i speak of her as regards the nobleness of her body narrating some of her beauties here love sayeth concerning her	0.4	0.35	0.8749999999999999	0.978432631638122
john mangles therefore hoped that the wretched hull would reach port without accident but it grieved him that his companions should have to suffer so much discomfort from the defective arrangements of the brig	john mangles therefore hoped that the wretched hall would reach port without accident but it grieved him that his companions should have to suffer so much discomfort from the defect of arrangements of the brig	0.75	0.75	1.0	0.9268992640539216
every crystal dances responsive to the touches of the sun and currents of sap in the growing cells of all the vegetation are ever in a vital whirl and rush and though many feet and wings are folded how many are astir	every crystal dances responsive to the touches of the sun and the currents of sap in the growing cells of all the vegetation are ever in a vital world and rush and though many feet in wings are folded how many are a stir	0.45	0.25	0.5555555555555556	0.9778686510162145
some believed it to be natural others declared it to be artificial and as conjecture was added to reality everywhere at every cross road on the journey in all the grounds of fairs and fetes the crowd ran after gwynplaine	some believed it to be natural others declared it to be artificial and as conjecture was added to reality everywhere at every cross road on the journey in all the grounds of fares and fates the crowd ran after glenplane	0.65	0.35	0.5384615384615384	0.8138679496539466
when the messiah was delivered into the hands of the jews the christ an immortal and impassible being forsook his earthly tabernacle flew back to the pleroma or world of spirits and left the solitary jesus to suffer to complain and to expire	when the messiah was delivered into the hands of the jews the christ and immortal and impassable being forsook his earthly tabernacle flew back to the larma or world of spirits and left the solitary jesus to suffer to complain and to expire	0.2	0.2	1.0	0.9685965035111149
but the best of her plans the holiest that which in some measure redeemed the vanity of the rest were those relating to her father her dear father now oppressed with care and always a disheartened gloomy person	but the best of her plans the wholeist that which in some measure redeemed the vanity of the rest were those relating to her father her dear father now oppressed with care and always it is hardened gloomy person	0.65	0.15	0.23076923076923075	0.9546298025469334
minnie's flat as the one floor resident apartments were then being called was in a part of west van buren street inhabited by families of labourers and clerks men who had come and were still coming with the rush of population pouring in at the rate of fifty thousand a year	many's flat as the one floor resinate apartments were then being called was in a part of west man beer and street inhabited by families of laborers and clerks men who had come and were still coming with the rush of population pouring in at the rate of fifty thousand a year	0.65	0.25	0.3846153846153846	0.7280597710332497
but instead of a temporary and occasional alliance they established and we still embrace the substantial indissoluble and everlasting union of a perfect god with a perfect man of the second person of the trinity with a reasonable soul and human flesh	but instead of a temporary and occasional alliance they established and we still embrace the substantial indissoluble and everlasting union of a perfect god with a perfect man of the second person of the trinity with a reasonable soul and human flesh	0.6	0.7	1.0	0.9999995060321237
david held it close in both of his saying gratefully thank you mother then fixing his eyes on the younger yet not dearer women he added with a ring in his voice that made their hearts answer with a prompt ay ay in spite of love or fear	david held it close in both of his saying gratefully thank you mother then fixing his eyes on the younger yet not dearer women he added with a ring in his voice that made their hearts answer with a prompt eye and spite of love or fear	0.65	0.25	0.3846153846153846	0.9775705143362237
go on down the mountain said mercury and as you go cast the bones of your mother over your shoulders behind you and with these words he leaped into the air and was seen no more	go on down the mountain said mercury and as you go cast the bones of your mother over your shoulders behind you and with these words he leapt into the air and was seen no more	0.1	0.2	1.0	0.999064062462396
on the last saturday in april the new york times published an account of the strike complications which were delaying alexander's new jersey bridge and stated that the engineer himself was in town and at his office on west tenth street	on the last saturday in april the new york times published in account of the strike of complications which were delaying alexander's new jersey bridge and stated that the engineer himself was in town and at his office on west tenth street	0.75	0.65	0.8666666666666667	0.9910157579865086
their fingers bled but still they worked on after half an hour they had gone three feet deep they perceived by the increased sharpness of the sounds that only a thin layer of earth prevented immediate communication	their fingers bled but still they worked on after a half an hour they had gone three feet beat they perceived by the increased sharpness of the sounds that only a thin layer of earth prevented immediate communication	0.7	0.65	0.9285714285714287	0.9795985457964111
tony lattimer the discoverer was beginning to cash in on his attentions to gloria and his ingratiation with sid he was always either making voice and image talks for telecast or listening to the news from the home planet	tony vladimir the discoverer was beginning to cash in on his attentions to gloria and his ingratation with cid he was always either making voice an image talks for telecast or listening to the news from the home planet	0.2	0.2	1.0	0.8303004300892664
how every pulse did beat and leap and how every heart did throb with emotions of joy which seemed nearly akin to heaven when we received the glad intelligence of our onward march toward the land of promise and of our loved ones	how every pulse did beat and leap and how every heart did throb with emotions of joy which seemed nearly akin to heaven when we received the glad intelligence of our onward march toward the land of promise and the varlet loved ones	0.75	0.65	0.8666666666666667	0.964167499543225
the feeble son of arcadius was alternately swayed by his wife and sister by the eunuchs and women of the palace superstition and avarice were their ruling passions and the orthodox chiefs were assiduous in their endeavors to alarm the former and to gratify the latter	the feeble son of arcadius was alternately swayed by his wife and sister by the eunuchs and women of the palace superstition and avarice were their ruling passions and the orthodox chiefs were assiduous in their endeavours to alarm the former and to gratify the latter	0.4	0.35	0.8749999999999999	0.9986208914155293
he trusts not to be considered as unpardonably offending by laying out a street that infringes upon nobody's private rights and appropriating a lot of land which had no visible owner and building a house of materials long in use for constructing castles in the air	he trust not to be considered as unpardonably offending by laying out a street that infringed upon nobody's private rights and appropriated a lot of land which had no visible owner and building a house of materials balm and use for constructing castles in the air	0.45	0.25	0.5555555555555556	0.960720384423849
he had little enough to break or bite and once when there was a great famine in the land he could hardly procure even his daily bread and as he lay thinking in his bed one night he sighed and said to his wife what will become of us	he had little enough to break or bite and once when there was a great famine in the land he could hardly procure even his daily bread and as he lay thinking in his bed one night he sighed and said to his wife what will become of us	0.75	0.75	1.0	0.9999995526165317
he certainly possesses talents beyond the rude sphere in which he moves and being neither destitute of ambition nor encumbered with scruples he will probably attempt by every means to distinguish himself during the period of these unhappy commotions	he certainly possesses talents beyond the rude sphere in which he moves and being neither destitute of ambition nor encumbered with scruples he will probably attempt by every means to distinguish himself during the period of these unhappy commotions	0.75	0.75	1.0	0.9999993939443234
in the meantime after what missus presty had confessed the cruel falsehood which had checked poor kitty's natural inquiries raised an insuperable obstacle to a meeting between father and child	in the mean time after what missus presty had confessed the cruel falsehood which had checked poor kitty's natural inquiries raised and inseparable obstacle to a meeting between father and child	0.7	0.3	0.4285714285714286	0.9724602248440825
ah he did not depend upon emotional excitement to keep up his belief no declamations no anger no visions of blood red flags waving or metaphorical lurid suns of vengeance rising above the horizon of a doomed society not he	ah he did not depend upon emotional excitement to keep up his belief and defimations no anger no visions of blood red flags waving or metaphorical lurid sons of vengeance rising above the horizon of a doomed society not he	0.4	0.25	0.625	0.9574734004776551
in fact he is quite severe on mister ruskin for not recognising that a picture should denote the frailty of man and remarks with pleasing courtesy and felicitous grace that many phases of feeling	in fact he is quite severe on mister weston for not recognizing that a pitcher should denote the frailty of man and remarks was pleasing courtesy and felicity's grace that many phases of feeling	0.65	0.25	0.3846153846153846	0.7004860461554983
here there is always good music and food well cooked and well served and always a lively crowd during the luncheon dinner and after theatre hours the room is not large but its dimensions are greatly magnified owing to the covering of mirrors which line the walls	here there was always good music and food well cooked and well served and always a lively crowd during the luncheon dinner and after theatre hours the room is not large but its dimensions are greatly magnified owing to the covering of mirrors which line the walls	0.65	0.75	1.0	0.9756248350521639
peter told his troubles to mister shimerda he was unable to meet a note which fell due on the first of november had to pay an exorbitant bonus on renewing it and to give a mortgage on his pigs and horses and even his milk cow	peter told his troubles to mister shimerda he was unable to meet a note which fell due on the first of november had to pay an exorbitant bonus on renewing it and to give a morgan john his pigs and horses and even his milk cow	0.75	0.45	0.6	0.9716770261049974
under the tuition of the abbot serapion he applied himself to ecclesiastical studies with such indefatigable ardor that in the course of one sleepless night he has perused the four gospels the catholic epistles and the epistle to the romans	under the tuition of the abbot sir apan he applied himself to a ecclesiastical studies with such indefatigable ardor that in the course of one sleepless night he has perused the four gospels the catholic epistles and the epistles of the romans	0.75	0.65	0.8666666666666667	0.9044369778955933
the chicken crept through the pales of the coop and ran with some show of liveliness to her feet while chanticleer and the ladies of his household regarded her with queer sidelong glances and then croaked one to another as if communicating their sage opinions of her character	the chicken crept through the pails of the coup and ran with some show of liveliness to her feet while chanticleer and the ladies of his household regarded her with queer sidelong glances and then croaked one to another as if communicating their sage opinions of her character	0.75	0.65	0.8666666666666667	0.9622536644819106
to suffocate with his memories to him who has the desires of a lofty and dainty soul and only seldom finds his table laid and his food prepared the danger will always be great nowadays however it is extraordinarily so	to suffocate with his memories to him who has the desires of a lofty and dainty soul and only seldom finds his table laid and his food prepared the danger will always be great nowadays however it is extraordinarily so	0.25	0.25	1.0	0.999999592989064
fuchs brought up a sack of potatoes and a piece of cured pork from the cellar and grandmother packed some loaves of saturday's bread a jar of butter and several pumpkin pies in the straw of the wagon box	folks brought up a sack of potatoes and a piece of cured pork from the cellar and grandmother packed some loaves of saturday's bread a jar of butter and several pumpkin pies in the straw of the wagon box	0.75	0.75	1.0	0.9395936811401852
whichever groups of sensations within a soul awaken most readily begin to speak and give the word of command these decide as to the general order of rank of its values and determine ultimately its list of desirable things	whichever groups of sensations within a soul awakened most readily begin to speak and give the word of command these decide as to the general order of rank of its values and determine ultimately its list of desirable things	0.45	0.45	1.0	0.9964058385306748
according to slave morality therefore the evil man arouses fear according to master morality it is precisely the good man who arouses fear and seeks to arouse it while the bad man is regarded as the despicable being	according to slave morality therefore the evil man arouses fear according to master morality it is precisely the good man who arouses fear and seeks to arouse it while the bad man is regarded as the despicable being	0.75	0.65	0.8666666666666667	0.9999995458581737
she made missus shimerda understand the friendly intention of our visit and the bohemian woman handled the loaves of bread and even smelled them and examined the pies with lively curiosity exclaiming much good much thank	she made missus shimerda understand the friendly intention of our visit and the bohemian woman handled the loaves of bread and even smelled them and examined the pies with lively curiosity exclaiming much good much think	0.75	0.65	0.8666666666666667	0.9882567056803356
but i did once have the luck to hear and see the lady played in entirety the children had been granted leave to play just one more game before bed time and of course they chose the longest and played it without missing a syllable	but i did once have the locked you here and see the lady played an entirety the children had been granted leave to play just one more game before bedtime and of course they chose the longest and played it without missing a syllable	0.3	0.15	0.5	0.8753255826928422
she was indistinctly aware however that the gaunt figure of the old gentlewoman was sitting in one of the straight backed chairs a little withdrawn from the window the faint gleam of which showed the blanched paleness of her cheek turned sideways towards a corner	she was indistinctly aware however that the gaunt figure of the old gentle woman was sitting in one of the straight back chairs a little withdrawn from the window the faint gleam of which showed the blanched paleness of her cheek turned sideways towards the corner	0.7	0.75	1.0	0.9930811736643708
that divine word who is the light who lighteth every man which cometh into the world had awakened in the heart of mankind a moral craving never before felt in any strength except by a few isolated philosophers or prophets	that divine word who is the light who lighteth every man which cometh into the world how to wakened in the heart of mankind a moral craving never before felt in any strength except by a few isolated philosophers or prophets	0.75	0.55	0.7333333333333334	0.9648393838177686
then they went back to their work little dreaming as they tied roses and twined smilax wreaths how near that other chance was how soon they were to be called upon to keep their promise and how well each was to perform the part given them in life and death	then they went back to their work little dreaming as they tied roses and twined similar griefs how near that other chance was how soon they were to be called upon to keep their promise and how well each was to perform the part given them in life and death	0.75	0.75	1.0	0.950941536345396
that at all times debasing at this particular time it was infamous that a vice unworthy of any man was doubly sinful in a man of education and a minister of god in vain	that at all times debasing at this particular time it was infamous that a vice unworthy of any man was doubly sinful in a man of education and a minister of god in vain	0.2	0.25	1.0	0.9999995076460232
a laudable regard for the honor of the first proselyte has countenanced the belief the hope the wish that the ebionites or at least the nazarenes were distinguished only by their obstinate perseverance in the practice of the mosaic rites	a laudable regard for the honor of the first proselyte has countenanced the belief the hope the wish that the abbeanites or at least the nazareens were distinguished only by their obstinate perseverance in the practice of the mosaic rites	0.45	0.45	1.0	0.9018709024391923
besides we must remember that they had in those times means of putting patients to sleep and of suppressing all suffering only then it was called magic while now it is called anaesthesia	besides we must remember that they had in those times means of putting patience to sleep and of suppressing all suffering only then it was called magic while now it is called anesthesia	0.75	0.75	1.0	0.9361855947969902
next evening as missus sterling sat alone in the twilight a tall man in army blue entered quietly stood watching the tranquil figure for a moment then went and knelt down beside it saying with a most unsoldierly choke in the voice	next evening as missus sterling sat alone in the twilight a tall man in army blue entered quietly stood watching the tranquil figure for a moment then went and knelt down beside it saying with a most unsulterly choked in the voice	0.65	0.3	0.4615384615384615	0.9834459538217529
look at it from time to time when it has been laid for nearly an hour and when the yeast has risen and broken through the flour so that bubbles appear in it you will know that it is ready to be made up into dough	look at it from time to time when it has been laid for nearly an hour and when the yeast has risen and broken through the flour so that bubbles appear in it you will know that it is ready to be made up into do	0.75	0.75	1.0	0.9556903169640263
he translated at an early age chiefly between eighteen forty five and eighteen forty nine a great number of poems by the italians contemporary with dante or preceding him and among other things he made a version of the whole vita nuova prose and verse	he translated at an early age chiefly between eighteen forty five in eighteen forty nine a great number of poems by the italians contemporary with dante or preceding him and among other things he made a version of the whole vetonova prose and verse	0.75	0.35	0.4666666666666666	0.9372668708337819
missus bozzle was disposed to think that ladies of quality among whom madame t was entitled in her estimation to take rank were seldom better than they ought to be and she was quite willing that her husband should earn his bread by watching the lady or the lady's lover	missus boughsa was disposed to think that ladies of quality among whom madame tea was entitled in her estimation to take rank were seldom better than they ought to be and she was quite willing that her husband should earn his bread by watching the lady or the lady's lover	0.65	0.45	0.6923076923076923	0.8621008215349029
in our very democratic or rather very plebeian age education and culture must be essentially the art of deceiving deceiving with regard to origin with regard to the inherited plebeianism in body and soul	in our very democratic or rather very plebeian age and vocation and culture must be essentially the art of deceiving deceiving with regard to origin with regard to the inherited plebeianism in body and soul	0.45	0.45	1.0	0.9485113013347874
he had written a number of books himself among them a history of dancing a history of costume a key to shakespeare's sonnets a study of the poetry of ernest dowson et cetera	he had written a number of books himself among them a history of dancing a history of costume a key to shakespeare's sonnets a study of the poetry of earnest dalson et cetera	0.65	0.2	0.3076923076923077	0.9667235450830043
don quixote gave his promise and swore by the life of his thoughts not to touch so much as a hair of his garments and to leave him entirely free and to his own discretion to whip himself whenever he pleased	don quixote gave his promise and swore by the life of his thoughts not to touch so much as a hair of his garments and leave him entirely free and to his own discretion to whip himself whenever he pleased	0.4	0.45	1.0	0.9987982493441814
she has lifted her eyes off her manuscript she is looking out with kindling countenance over the gardens of the museum her ripe curling greek lips such as we never see now even among her own wives and sisters open	she has left it her eyes off her manuscript she has looking out with kindling countenance over the gardens of the museum her ripe curling greek lips such as we never see now even among her own wives and sisters open	0.55	0.2	0.36363636363636365	0.9517173701105541
having returned to the royal cavern kaliko first pounded the gong and then sat in the throne wearing ruggedo's discarded ruby crown and holding in his hand the sceptre which ruggedo had so often thrown at his head	having returned to the royal cavern calico first pounded the gong and then sat in the throne wearing ruggedo's discarded ruby crown and holding in his hand the sceptre which ruggedo had so often thrown at his head	0.7	0.7	1.0	0.9310277230981692
in their eyes jesus of nazareth was a mere mortal the legitimate son of joseph and mary but he was the best and wisest of the human race selected as the worthy instrument to restore upon earth the worship of the true and supreme deity	in their eyes jesus of nazareth was a mere mortal the legitimate son of joseph and mary but he was the best and wisest of the human race selected as the worthy instruments to restore upon earth the worship of the true and supreme deity	0.65	0.65	1.0	0.9995004168382193
nor was his sense of security increased when in shifting his position the torch fell from his grasp the fagots scattering as they slipped down between the limbs of the tree and whirling in ever diminishing circles until finally he heard them clatter on the rocks below	nor was the sense of security increased when in checked in his position the torch fell from his grasp the faggett's scattery as they slipped down between the limbs of the tree and whirling in ever diminishing circles until finally he heard them clatter on the rocks below	0.25	0.1	0.4	0.9117215262785735
the worthy friend of athanasius the worthy antagonist of julian he bravely wrestled with the arians and polytheists and though he affected the rigor of geometrical demonstration his commentaries revealed the literal and allegorical sense of the scriptures	the worthy friend of aphinois the worthy antagonist of julian he bravely wrestled with the arians and polytheists and though he affected the rigour of geometrical demonstration his commentaries revealed the literal and allegorable sense of the scriptures	0.65	0.3	0.4615384615384615	0.9034563437575959
the young man drew a deep breath of relief and lighted the wax candles in the solid silver candlesticks on his writing table for now the late summer dusk was falling and that organ please heaven made full the measure of the day's appointed torture	the young man drew a deep breath of relief and lighted the wax candles in the solid silver candlesticks on his writing table for now the late summer dusk was falling in that organ please heaven made full the measure of the days appointed torture	0.75	0.15	0.19999999999999998	0.9896050913421236
and it is upon this effect of sweet and beautiful possibilities caught in the net of animal jealousies and thoughtless motives and ancient rigid institutions that i would end this writing	and it is upon this effect of sweet and beautiful possibilities caught in the net of animal jealousies and thoughtless motives and ancient rigid institutions that i would end this writing	0.65	0.45	0.6923076923076923	0.9999993058355614
italian millet or great indian millet is cultivated in egypt and nubia where it is called dhourra and is used as human food as well as for the fermentation of beer	italian melot or great indian melot is cultivated in egypt and nubia where it is called dora and is used as human food as well as for the fermentation of beer	0.9	0.75	0.8333333333333333	0.7748077916131276
and in his speech he laugh'd and laugh'd again then while it was his pleasure to remain i chanced to look the way he had drawn near and saw the ladies joan and beatrice approach me this the other following one and a second marvel instantly	and in his speech he laughed and laughed again then while it was his pleasure to remain i chanced to look the way he had drawn near and saw the ladies joan and beatrice approached me this the other following one in a second marble instantly	0.25	0.15	0.6	0.9341327774292053
no one had come to meet me the village was about half a mile and hangar dene the house for which my steps were bent about four miles by the road how far it was across ploughed fields my informant did not mention	no one had come to meet me the village was about a half a mile and hanging or dean that the house for which my steps were bent about four miles by the road how far it was across plowed fields my informant did not mention	0.25	0.25	1.0	0.9031449611368303
this fortune had allowed ursus who was the administrator of gwynplaine's success to have the chariot of his dreams constructed that is to say a caravan large enough to carry a theatre and to sow science and art in the highways	this fortune had allowed urses who was the administrator of glenplane success to have the chariot of his dreams constructed that is to say a caravan large enough to carry it the air and to so science and art in the highways	0.7	0.15	0.2142857142857143	0.8482891737261374
the board not so formidable as she had imagined had inquired into her case and instead of sending her to stoke claypole her husband's buckinghamshire parish as she had dreaded had agreed to pay her rent	the board not so formidable as she had imagined had inquired into her case and instead of sending her to stoke claple her husband's buckinghamshire parish as she had dreaded had agreed to pay her rent	0.45	0.25	0.5555555555555556	0.9849197562110826
here is the seat of the origin of the famous antithesis good and evil power and dangerousness are assumed to reside in the evil a certain dreadfulness subtlety and strength which do not admit of being despised	here is the seat of the origin of the famous antithesis good and evil power and dangerousness are assumed to reside in the evil a certain dreadfulness subtlety in strength which do not admit of being despised	0.55	0.35	0.6363636363636362	0.9987206388834704
to synesius's most charming letters as well as to those of isidore the good abbot of pelusium i beg leave to refer those readers who wish for further information about the private life of the fifth century	two cynices most charming letters as well as to those of isabella the good abbot of pelusium i beg leave to refer those readers who wish for further information about the private life of the fifth century	0.65	0.15	0.23076923076923075	0.7583151709573458
occasionally one of the horses would tear off with his teeth a plant full of blossoms and walk along munching it the flowers nodding in time to his bites as he ate down toward them	occasionally one of the horses would tear off with his teeth a plant full of blossoms and walk along munching it the flowers nodding in time to his bites as he ate down toward them	0.75	0.7	0.9333333333333332	0.9999995418219142
nestorius who depended on the near approach of his eastern friends persisted like his predecessor chrysostom to disclaim the jurisdiction and to disobey the summons of his enemies they hastened his trial and his accuser presided in the seat of judgment	mysterious who depended on the near approach of his eastern friends persisted like his predecessor chrysostom to disclaim the jurisdiction and to disobey the summons of his enemies they hastened his trial and his accuser presided in the seat of judgment	0.65	0.25	0.3846153846153846	0.8617862612971833
large flocks dwell here from year to year winter and summer descending occasionally into the adjacent sage plains and lava beds to feed but ever ready to take refuge in the jagged crags of their mountain at every alarm	large flocks to all here from year to year winter and summer descending occasionally into the adjacent sage plains and lava beds to feed but ever ready to take refuge in the jagged crags of their mountain and every alarm	0.75	0.15	0.19999999999999998	0.9705187300603092
one of the squires observed in his mixture of gascon and catalan this captain of ours would make a better friar than highwayman if he wants to be so generous another time let it be with his own property and not ours	one of the squires observed in his mixture of gascon and catalan this captain of ours would make a better fire than a highway man if he wants to be so generous another time let it be with his own property and not hours	0.65	0.25	0.3846153846153846	0.9080198809794192
here is something different rounded like a nut shell you can split off one side and behold there is the nut lying snugly as does any chestnut in its bur	here is something different rounded like a nut shell you can split off one side and behold there is the nut lying snugly as does any chestnut in its spur	0.25	0.45	1.0	0.9649714525467882
master and man dismounted from their beasts and as soon as they had settled themselves at the foot of the trees sancho who had had a good noontide meal that day let himself without more ado pass the gates of sleep	master and man dismounted from their beasts and as soon as they had settled themselves at the foot of the trees sancho who had had a good noon time meal that day let himself without more ado passed the gates of sleep	0.75	0.3	0.39999999999999997	0.9930241314042006
then the prince took the princess by the hand she was dressed in great splendour but he did not hint that she looked as he had seen pictures of his great grandmother look he thought her all the more charming for that	then the prince took the princess by the hand she was dressed in great splendour but he did not hint that she looked as he had seen pictures of his great grandmother look he thought her all the more charming for that	0.4	0.3	0.7499999999999999	0.9999995182073229
it is three or four miles long and terminates at an elevation of about nine thousand five hundred feet above sea level in moraine sprinkled ice cliffs sixty feet high	it is three or four miles long and terminates at an elevation of about nine thousand five hundred feet above sea level in moraines sprinkled ice cliffs sixty feet high	0.7	0.65	0.9285714285714287	0.9899233490305562
that solitary communion with the unseen which was the highest expression of our religious life is partly described in the word bambeday literally mysterious feeling which has been variously translated fasting and dreaming	that solitary communion with the unseen which was the highest expression of our religious life is partly described in the word bombada literally mysterious feeling which has been variously translated fasting and dreaming	0.25	0.15	0.6	0.8913238790301802
their churches have disappeared their books are obliterated their obscure freedom might allow a latitude of faith and the softness of their infant creed would be variously moulded by the zeal or prudence of three hundred years	their churches have disappeared their books are obliterated their obscure freedom might allow latitude of faith and the softness of their infant creed would be variously moulded by the zeal or prudence of three hundred years	0.6	0.75	1.0	0.9979458158027212
he could not flatter himself that he indeed merited such singular blessings and yet with all his faults which with him were but the consequences of his fiery youth ferdinand had been faithful to henrietta	he could not flatter himself that he indeed merited such singular blessings and yet with all his faults which with him were but the consequences of his fiery youth ferdinand had been faithful to henrietta	0.65	0.65	1.0	0.9999999999999991
i jumped out of the gondola and found myself on the very spot where three years before i had taught razetta such a forcible lesson i enquired for a surgeon at the first coffee house and ran to the house that was pointed out to me	i jumped out of the gondola and followed myself on the very spot where three years before i had taught reseta such a forcible lesson i inquired for a surgeon at the first coffee house and ran to the house that was pointed out to me	0.65	0.2	0.3076923076923077	0.9359911413933294
about dawn the next morning mister north who amongst other vagaries not approved of by his bishop had a habit of prowling about the prison at unofficial hours was attracted by a dispute at the door of the dormitory	about dawn the next morning mister north who amongst other vagueries not approved of by his bishop had a habit of prowling about the prison that unofficial hours was attracted by a dispute at the door of the dormitory	0.75	0.3	0.39999999999999997	0.9916341551409992
some springs are so highly impregnated with salt as to have received the name of brine springs and are supposed to have become so by passing through the salt rocks below ground and thus dissolving a portion of this mineral substance	some springs are so highly impregnated with salt as to have received the name of brine springs and are supposed to have become so by passing through the salt rocks below ground and thus dissolving a portion of this mineral substance	0.9	0.9	1.0	0.9999999999999996
randal wrote to accept the invitation determining to present himself before the appointed hour and to question catherine privately without giving her the advantage over him of preparing herself for the interview	randal wrote to accept the invitation determining to present himself before the appointed hour and to question catherine privately without giving her the advantage over him of preparing herself for the interview	0.75	0.75	1.0	0.999999481034949
but the justice and generosity of such a desertion are strongly questionable and the fate of an innocent martyr at first impelled and at length abandoned by his divine companion might provoke the pity and indignation of the profane	but the justice and generosity of such a desertion are strongly questionable and the feet of an innocent martyr at first impelled and at length abandoned by his divine companion might provoke the pity and indignation of the profane	0.75	0.65	0.8666666666666667	0.9674272324918194
their greeting was cordial and the lines on the latter's face relaxed a little as he met the still bright eye of the man upon whose instinct and judgment so much reliance had always been placed	their greeting was cordial and the lines on the latter's face relaxed a little as he met the still bright eye of the man upon whose instinct and judgment so much reliance had always been placed	0.75	0.75	1.0	0.9999999999999998
it went on to say that the two men who had carried her off had taken her to such a place where they had an hour later been met by the other six and that they had all repaired to the two swords where they had spent an hour in drinking	and went on to say that the two men who had carried her off had taken her to such a place where they had and our later been met by the other six and that they had all repaired to the two swords where they had spent an hour in drinking	0.45	0.25	0.5555555555555556	0.9662415229921513
celery and nut salad cut enough celery fine to measure two cups add one cup of finely shredded or shaved cabbage and one and one half cups of walnut meats broken in small pieces but not chopped	celery and nut salad cut enough celery fine to measure two cups at one cup of finely shredded or shaved cabbage and one and one half cups of walnut meats broken in small pieces but not chopped	0.75	0.75	1.0	0.9928984633690922
not very long i answered and i will teach you as you wish although the hermit assured me that i would die suddenly within three days if i communicated my science to anyone but i have no faith whatever in that prediction	not very long i answered and i will teach you as you wish although the hermit assured me that i would die suddenly within three days if i communicated my science to any one but i have no faith whatever in that prediction	0.45	0.35	0.7777777777777777	0.9977556001068825
they kept themselves alive unquestionably and laid now and then an egg and hatched a chicken not for any pleasure of their own but that the world might not absolutely lose what had once been so admirable a breed of fowls	they kept themselves alive unquestionably and laid now and then in egg and hatched a chicken not for any pleasure of their own but that the world might not absolutely lose what had once been so admirable a breed of fowls	0.75	0.65	0.8666666666666667	0.9956102587991013
the big meadows lie near the foot of lassen's butte a beautiful spacious basin set in the heart of the richly forested mountains scarcely surpassed in the grandeur of its surroundings by tahoe	the big meadows lie near the foot of lassen's boot a beautiful spacious basin set in the heart of the richly forested mountains scarcely surpassed in the grandeur of its surroundings by towel	0.65	0.45	0.6923076923076923	0.9186849471444976
d'avrigny said villefort be so kind i beseech you as to accompany this gentleman here is the key of the door so that you can go in and out as you please you will bring the priest with you and will oblige me by introducing him into my child's room do you wish to see him	governee said villefort be so kind of as he too as to accompany this gentleman here is the key of the door so that you can go in and out as you please you will bring the priest with you and will oblige me by introducing him into my child's room do you wish to see him	0.3	0.15	0.5	0.9006280836964484
but softly as the name was breathed mary grant already awakened by the sounds in the hut slipped over toward glenarvan and seizing the hand all stained with earth she covered it with kisses	but softly as a name was breathed mary grant already awakened by the sounds in the hut slipped over toward gonarvan and seizing the hand all stained with earth she covered it with kisses	0.7	0.45	0.6428571428571429	0.946572731068601
he coughed drank his tea endeavoured to talk but found it difficult sometimes read and in this manner near two hours were passed away when miss milner came into the room not dressed for a ball but as she had risen from dinner	he coughed drank his tea endeavoured to talk but found it difficult sometimes red and in this manner near two hours were passed away when miss milner came into the room not addressed for a ball but as she had risen from dinner	0.3	0.3	1.0	0.9525439701732494
one of his waiters phil tyson was one of the earlier ones to go back into the burned district to begin business and he opened a restaurant called the del monte in powell street near market but it was too early for success and closed after a short career	one of his waiters phil tyson was one of the earlier ones to go back into the burned district to begin business and he opened a restaurant called the dilmanty in paul street near market but it was too early for success and closed after a short career	0.75	0.65	0.8666666666666667	0.8392208602884473
various dishes are frequently ornamented and garnished with its graceful leaves and these are sometimes boiled in soups although it is more usually confined in english cookery to the mackerel sauce as here given	various dishes are frequently ornamented and garnished with its graceful leaves and these are sometimes boiled in soups although it is more usually confined in english cookery to the mackrossas as here given	0.45	0.45	1.0	0.8894246023546678
the first thing either of them noticed was a new sound that broke into the clear air louder than they had ever heard it before the bell of the monastery of their own village ringing for early prayers	the first thing either of the noticed was a new sound that broke into the clean air louder than they had ever heard it before the bell of the monastery of their own village ringing for early prayers	0.75	0.65	0.8666666666666667	0.9780816224062987
for when i was a little girl we always had logs of wood blazing in an open fireplace and so did many other people and coal was just coming into use for fuel	for when i was little girl we always had logs a wood blazing in an open fire place and so did many other people and coal was just coming into use for fuel	0.7	0.65	0.9285714285714287	0.9844872291370418
here is the supreme mystery that is the essence of worship without which there can be no religion and in the presence of this mystery our attitude cannot be very unlike that of the natural philosopher who beholds with awe the divine in all creation	here is the supreme mystery that is the essence of worship without which there can be no religion in the presence of this mystery our attitude cannot be very unlike that of the natural philosopher who beholds with awe the divine and all creation	0.65	0.65	1.0	0.9936256180595554
she was destroyed not merely by the unconsidered undisciplined passions of her husband and her lover but by the vast tradition that sustains and enforces the subjugation of her sex	she was destroyed not merely by the unconsidered undisciplined passions of her husband and her lover but by the vast tradition that sustains and enforces the subjugation of her sex	0.9	0.75	0.8333333333333333	0.9999999999999993
