ref_sentence	hypo_sentence	probability_ref	probability_hypo	scaled_probability_hypo	cosine_similarity
asked the old lady after a pause i cannot say on so short an acquaintance he answered with gravity which do you prefer jane	asked the old lady after a voice i cannot sail so short an acquaintance he answered with gravity which do you prefer jane	0.3	0.25	0.8333333333333334	0.9308631051775937
they will be incapable of holding a just freedom in politics and of fighting in freedom's cause	they will be incapable of holding a just freedom in politics and of fighting in freedom's cause	0.65	0.65	1.0	0.9999996231263562
he hired the first cab he met and told the driver to go to the patriarch's ponds where the widow bazdeev's house was	he hard the first a cap himed and told the driver to go to the patriax ponds where the widow doesn't leave salisbury's	0.7	0.1	0.14285714285714288	0.5704781777703251
he felt himself ill used by destiny and therefore by marian who was fate's instrument	he felt himself ill used by destiny and therefore by marrying it who was fight's instrument	0.75	0.3	0.39999999999999997	0.777938341412516
and then almost before she knew what she was doing she was pouring forth the whole of her story even more of it than she had told octavia	and then almost before she knew what she was doing she was pouring forth the holy story even more of it than she had told otavia	0.75	0.75	1.0	0.8802931460920415
let beasts blood stain the infamous arena and no more homicides be there acted	let beasts blood stay in the infamous arena and no more homicides be there acted	0.45	0.3	0.6666666666666666	0.9536132767975463
in seventeen fifty he came forth in the character for which he was eminently qualified a majestick teacher of moral and religious wisdom	in seventeen fifty he came forth in the character for which he was eminently qualified a majestic teacher of moral and religious wisdom	0.75	0.75	1.0	0.991836478330402
tessa screamed and danced in her delight and up tumbled all the children to scream and dance with her making a regular carnival on a small scale	tessa screamed and danced in her delight and of tumble all the children to scream and dance with her making a regular carnival in it small scale	0.75	0.25	0.3333333333333333	0.9848492927938582
let that vile seducer be immediately put to death by torture and his paramour be shut up in prison till i come	let that lie seductur me immediately put to that my tatcho and his fat amount be shut up and fizzen hickome	0.3	0.05	0.16666666666666669	0.572579446807957
i see shoals of them depart not perhaps without an innate longing too to quit the island along with those happy snobs	i see shawls of some depart not perhaps without an innate longing too to get the island along with his happy snobs	0.55	0.15	0.2727272727272727	0.7989859688524976
what had become of its regular precise conventional order of service undisturbed by any vulgar emotion and unmoved by any foolish excitement	what had become of its regular precise conventional order of service undisturbed by any vulgar emotion and unmoved by any foolish excitement	0.3	0.45	1.0	0.9999999999999996
through this growing feeling and the unselfishness of maternal affection may come in time the release from these mournful ceremonies	through this growing feeling and the unselfishness of maternal affection may come in time the release from these mournful ceremonies	0.45	0.45	1.0	0.9999994467407045
that is the portrait of the man one sees behind dostoevsky's novels a portrait one might almost have inferred from the novels	thus the portrait of the man one sees behind dostoevsky's nose the portrait one might almost have inferred from the novels	0.75	0.65	0.8666666666666667	0.9519551058289926
i was tormented by thirst but had abstained from drinking for many days according to the doctors orders	i was tormented by thirst but had obtained from drinking for many days according to the doctor's orders	0.75	0.75	1.0	0.9301819095984833
i can meet the consequences of my painful miserable doubts but it is an effort beyond me to speak of what has caused me so much suffering	i can need the consequences of my painful miserable doubts but it is enough that beyond me to speak of what has calls me so would suffering	0.75	0.15	0.19999999999999998	0.835885882850616
i lifted my foot and let the water run out then when i had mounted we made haste for rome	i lifted my foot and let the water run out then when i had mounted we make haste for rome	0.65	0.45	0.6923076923076923	0.9973772747434123
one thing sergey modestovich had not become reconciled to and this was his wife's almost continuous presence in the nursery	one thing sergey ivanovitch had not become reconciled to and this was his wife's almost continuous presence in the nursery	0.75	0.75	1.0	0.9420691278542127
perhaps there are dogs said mahala a little fearfully but they forgot about dogs when they saw a thicket of sugar cane down by a stream	perhaps they are dogs in mahala a little fearfully but they forgot about dogs and they saw a thicket of sugar king down by his stream	0.45	0.15	0.3333333333333333	0.9096416494724944
not long after this francis barold found his way to miss belinda who was very busy and rather nervous your niece is evidently enjoying herself he remarked	not long after this francis beryl found his way to miss belinda he was very busy in rather nervous and he says evidently enjoying herself he remarked	0.4	0.15	0.37499999999999994	0.866201502723561
but there is more of a moral tonic in the open and candid discussion of a subject like the one in hand than in a multitude of platitudes	but there is more of a moral tonic in the open and candid discussion of a subject like the one in hand than in the multitude of platitudes	0.75	0.75	1.0	0.996327340424144
tom selwyn had been very sober during all this merry chatter and now in his seat across the narrow aisle he drummed his heels impatiently on the floor	tom saw one had been very sober during all this married chatter and now in his seat across the narrow aisle he drummed his heels impatiently on the floor	0.75	0.65	0.8666666666666667	0.7947439074766166
your complexion is just as fair as ruby's said diana earnestly and your hair is ever so much darker than it used to be before you cut it	your complexion is just as fair as rubies said diana earnestly and your hair is ever so much darker than it used to be before you cut it	0.45	0.2	0.4444444444444445	0.9684106215650792
at smolensk too he judged correctly that the french might outflank us as they had larger forces	i small ask too he adjusted correctly that if a french might outflank us asked me had a large forces	0.75	0.1	0.13333333333333333	0.6537157025443533
maestro francesco that most able man exclaimed oh power of nature	mystrophenches goes at most able men exclaimed oh power of nature	0.25	0.1	0.4	0.707117012619763
the discussion went on darkness came and four lighted candles were placed on the table and two set on a shelf on the wall	the discussion went on darkness came and four ragged candles were placed on the table in two set on a shelf on the wall	0.55	0.3	0.5454545454545454	0.950245175427981
in like manner she was asking for what she wanted when the poor young man begged you to bleed him	in like manner she was asking for what she wanted when the poor young man begged you to lead him	0.35	0.45	1.0	0.8241641789680262
they are printed in a number of languages and they tell the crew to carry the end of the cable high up the mast and fasten it strongly there	they are printed in a number of languages and they tell the truth carry the end of the cable high up to the mast and fasten it strongly there	0.75	0.15	0.19999999999999998	0.9014147816210349
mister prince fixed his amazed eyes on the captain's face and read there a desperate determination captain he began	mister prince fixed his amazed eyes on the captain's face and read their desperate determination captain peter again	0.45	0.45	1.0	0.8993752055489991
jocelyn thought it strange that he should be thrown by fate into a position to play the son of the montagues to this daughter of the capulets	jostling for it strange that he should be thrown by fate into a position to play the son of the montagues to this daughter of the capitals	0.9	0.45	0.5	0.844193498100016
in due time the bridegroom arrived on his elephant with drums and music and with a torchlight procession and the ceremony began	in due time the bridegroom would i upon his elephant with drums and music and with the pots lay a procession and the settlement they began	0.75	0.1	0.13333333333333333	0.8538462438194616
anne cowered deeper into her pillows as if desirous of hiding herself forever from mortal eyes no	anne cowered deeper into her pillows as if desirous of hiding herself forever from mortal eyes no	0.75	0.75	1.0	0.9999994849564252
another visitor who used to give us a good deal of amusement and pleasure was captain shaw the head of the london fire brigade	another visitor who had used to give us a good deal amusement and pleasure was cap'n shaw they had a flint and fibre agate	0.65	0.3	0.4615384615384615	0.7177972625746537
now missus quilp he says i feel in a smoking humour and shall probably blaze away all night	now missus quilp you say i feel in this mulky humour and shall probably blaze away all night	0.75	0.3	0.39999999999999997	0.9274015498535001
his servants at once spread a handsome rug on the ground for him to sit on and rushed about waiting on him taking good care to keep every one at a distance	as soon as i once spread a hansom rug on the ground for him to sit on i rushed about waiting on him taking good care to keep everyone at a distance	0.75	0.45	0.6	0.8043733448997512
they could not give him a costly education but they were good and wise and they sent him to the sunday school he loved the sunday school	they could not give him a costly education but they were good and wise and they sent him to the sunday school he loved the sunday school	0.75	0.75	1.0	0.9999995201834369
he never had done so but ellen douglas's letter was so interesting that he had decided to write to her	she never had done so but ellen douglas says lettered while sewing thrusting that he had decided to write to her	0.65	0.25	0.3846153846153846	0.8635730005908594
but i am determined not only to know if it is possible the whole truth about jesus but also to communicate that truth to others	but i am determined not only to know if it is possible the whole truth about jesus but also to communicate that truth to others	0.75	0.75	1.0	0.9999999999999996
you wish to be consoled by some one and you will be so at once she will tell you nothing ill of herself of course so be off	you wish to be consoled by some one and you will be so at once she will tell you nothing ill of herself of course so be off	0.25	0.25	1.0	0.9999999999999991
he wished to pass on to leave her she would not consent then they both got into the cab and were driven away together	he wished to pass on to leave her she would not consent then they both guarding to the cab and were driven of it together	0.4	0.05	0.125	0.954288181301512
only a mythical jesus could virtually hand over the government of the universe to courtiers who have petitions to press upon his attention	only a mythical jesus could virtually hand over the government of evils the quarters who have petitions to press upon his attention	0.3	0.15	0.5	0.8678436747332342
both queen victoria and the prince consort detested it so tobacco was taboo wherever the court was	both queen victoria and the prince consorted it so tobacco was to boo wherever the coarse horse	0.75	0.05	0.06666666666666667	0.8162605660939877
there would be a dozen heirs to fight for my money and dear old elmhurst would be sold to strangers she resumed with bitterness	that would be a dozen years to fight for my money and dear old anne hush would be sure to strangers she resumed the bitterness	0.65	0.25	0.3846153846153846	0.5922623917749001
lelechka then ran away stamping with her plump little legs over the carpets and hid herself behind the curtains near her bed	let's go then ran away standing with her plump little legs over the carpets and hid herself behind the curtains near her bed	0.75	0.25	0.3333333333333333	0.7916088289567773
the real world to mister hardy is the world of ancient human things in which war has come to be a hideous irrelevance	the very well to mister huddy is the road of ancient human things in which war has come to be hideous irrelevance	0.65	0.1	0.15384615384615385	0.6403275422345307
therefore since it is by his reason that man is competent to have mastership it seems that in the state of innocence man had no dominion over plants	therefore since it is by this reason that man is competent to have mastership it seems fitting the state of vincent's man handled mean and overpence	0.6	0.15	0.25	0.6139804818694203
i ought to have remembered that a woman can forgive almost any wrong that a man can inflict on her when he is the man whom she loves	i ought to have remembered that a woman can forgive almost any wrong than a man can inflict on her when he is a man whom she loves	0.65	0.65	1.0	0.9809465755554387
he said he would have some of them made up with hair and old paper and i could put them in without a word and see the result	he saw that he would have some of them made ab with hair and oh paper and i could put them in without a word and see that was out	0.65	0.15	0.23076923076923075	0.8410199751267956
so he fell down on his knees to pray that god would give him grace for this act and then went back to look for his scroll	so he fell down on his knees to brave that god would give him graceful exact and then when battie loup for his grove	0.75	0.15	0.19999999999999998	0.6235962015744797
anne gave one gasping little scream which nobody ever heard she was white to the lips but she did not lose her self possession	anne gave one gasping little scream which nobody ever heard she was white to the lips but she did not lose herself possession	0.75	0.45	0.6	0.9823575956332176
sidney trod the way of the transgressor and found that its thorns pierced to bone and marrow	seeing they draw up the way of the transgressor and found that its thorns burst abroad and marrow	0.75	0.15	0.19999999999999998	0.6368677081359304
i must say with all her faults i never found her disobedient or untrustworthy before and i'm real sorry to find her so now	i must say with all her thoughts i never found her dissipated or untrustworthy before and i'm real sorry to find her so now	0.75	0.75	1.0	0.8753922076173585
she humbly bowing down said let my lord pardon his servant for the injury which she has unconsciously caused	she humbly longed downset let my lord pardon his servant for the injury which she has unconsciously caused	0.75	0.3	0.39999999999999997	0.9151910814348481
for the greater events of family life the home prophecies are felt to be too uncertain and the services of the fortune teller must be called in	for the greater events of family life the home prophecies are felt to be too uncertain in the services of the fortune teller must be called him	0.4	0.25	0.625	0.9708140370175666
here is fitz boodle's or thackeray's comment on it what is this smoking that it should be considered a crime	here is feast woodhulls or thacker is coming on it what is this smoking bed is should be conceded of crime	0.3	0.1	0.33333333333333337	0.5777859956569208
speaking of telling stories i once got telling a man stories at the harrison lamp factory in the yard as he was leaving	speaking of tellestories i once got telling a master as at the harrison lambfactory in a yard as he was leaving	0.3	0.25	0.8333333333333334	0.7994078849096192
yes that's right if it can be done but it would go hard with us all if the indians gave up the bait of the trap and turned upon those who set it	yes that's right if it can be done but it'll go hard with us all if the indians gave up the bay of the chap and turn upon those who set it	0.55	0.25	0.45454545454545453	0.8284388657096171
he looked intently and inquiringly into his friend's eyes evidently trying in vain to find the answer to some question	he looked intently and inquiringly into his friend's eyes evidently trying in vain to find the answer to some question	0.9	0.85	0.9444444444444444	0.9999999999999996
the ladies had a keen scent for the abominable odour of tobacco and distrusted the men who smoked	the ladies had their kinsingtons for their dominant all the world tobacco and it is trusted the man who was monk	0.75	0.1	0.13333333333333333	0.5880455902967391
our stories have some weight not like the stories of those fellows on the staff who get rewards without doing anything	our stories have some weights not like the stories of those fellows on the staff who get rewards what i do anything	0.65	0.3	0.4615384615384615	0.9420099473744977
you know of course that his imperial highness rode with our regiment all the time so that we had every comfort and every advantage	you know of course that his imperial highness wrote with our regiment all the time so that we had every comfort in every advantage	0.65	0.45	0.6923076923076923	0.8725569677375548
charles got as close to the long table used by the secretaries as possible without attracting special attention	charles god is close to the long table used by the secretarys is possible without attracting special attention	0.65	0.15	0.23076923076923075	0.8638466393887906
and as for admetus he went within the chamber and knelt beside the bed on which alcestis had lain and thought of his terrible loss	and as for administers he went within the chamber and knelt beside the bed on which alcestus had lain and thought of his terrible loss	0.9	0.7	0.7777777777777777	0.819766538970391
aunt jane was standing at the foot of the stairs with a lamp in one hand and a year old baby clinging to the other	on january standing at the foot of the stairs with a lamp in one hand and a year old baby clanging to the other	0.75	0.35	0.4666666666666666	0.7329035025967738
it was garcilaso de la vega the prince of spanish poesy the spanish petrarch according to his fellow countrymen	it was garciloso de la vega the prince of spanish posey the spanish petrarch according to his fellow countrymen	0.85	0.75	0.8823529411764706	0.8924613224098211
ever since i came to green gables i've been making mistakes and each mistake has helped to cure me of some great shortcoming	ever since i came to green gables i've been making mistakes and each mistake has helped to cure me of some great shortcoming	0.75	0.75	1.0	0.999999462471028
the quiet home life and peaceful happiness of bald hills presented itself to him	the quiet home life and peaceful happiness of ball hills presented itself to him	0.65	0.45	0.6923076923076923	0.8943991393901188
if you really must have all those miles of tablecloths and napkins and doilies and lace rufflings we'll do it afterwards not before but	if you really must have all those miles of tablecloths and napkins and doys and lace rufflings will do it afterwards not before but	0.35	0.25	0.7142857142857143	0.9381501275032537
three years ago at the kuana ferry you flung me into the water and well you remember it	three years ago at the kuanifer you flung me into the water and well you remember it	0.3	0.3	1.0	0.9126234355550924
doris and penelope found their lives and plans changed in the twinkling of an eye	nora's had been an opium fault down bees and plants changed in the trampling of an eye	0.65	0.05	0.07692307692307693	0.3518407521001337
she looks as if she had just stepped out of the frame of some lovely old picture she said to herself	she looks as if she had just stepped out of the frame of some lovely old feature she said to herself	0.75	0.75	1.0	0.9436142786469354
i quite agree with you that the silk gowns should be kept for their elders and so the conversation was ended	i quite agree with you that the silk guns should be kept for their elders and so the conversation was ended	0.45	0.3	0.6666666666666666	0.8534002769911806
but the priest far from guessing the drift of his comrade's thoughts journeyed cheerfully on till they reached the town of kuana	but the priest far from guessing the drift of his comrades thoughts journeyed cheerfully on till they reached the town of guana	0.65	0.3	0.4615384615384615	0.8171642311454922
his pursuers came immediately to my house where they expected to have found him secreted and under my protection	his bushy was came immediately to my house where it the expected to have found him secreted and under my production	0.75	0.1	0.13333333333333333	0.5916505415427702
in one corner of the little room kenneth forbes squatted upon a bench with an empty pine box held carelessly in his lap	in one corner of the difficulty room kenneth forbes squatted upon a bench with an empty fine books had canvassy in his lap	0.75	0.15	0.19999999999999998	0.8064473901725964
jasper did not watch her he had the face of a man who is suffering a severe humiliation	jasper did not watch her he had the face of a man who was suffering a severe humiliation	0.7	0.7	1.0	0.9970921043641462
two or three days of rest at martigny put everybody in good shape and gave them all a bit of time to pick up on many little things that were behindhand	two or three days of rest at martini put every one in good shape and gave them all a bit of time to pick up on many little things that were behind hand	0.75	0.65	0.8666666666666667	0.9081938648375335
dare said tom delighted to think that no terrible result had really ensued from his words that after they were out had scared him mightily	dear said tom delighted to think that no terrible result had really ensued from his words that after they were out had scared him mightily	0.4	0.3	0.7499999999999999	0.8808346291222292
serafima aleksandrovna stood up erect sighed in a lost way smiled and called loudly lelechka	seraphimatics and droveness stood up erect side in a lost way smiled and called loudly lautchka	0.3	0.1	0.33333333333333337	0.6244247805313083
as he knew his business and as the calf was a small one the little beast went over promptly bit the ground with a whack and was pounced upon and held	as he knew his business and as the calf was a small one the little beast went over promptly bit the ground with the whack and was passed upon and held	0.45	0.25	0.5555555555555556	0.960004816576514
gray and his wife were besieged by inquirers who wanted to know what loreen's friends and acquaintances were expected to do in paying their last respects to her	gray and his wife were besieged by inquirers who wanted to know what loreen's friends and acquaintances were expected to do in paying their last respects to her	0.65	0.65	1.0	0.9999994605211636
a big roller dashing in finished the work for the life guards and a man in the cork belt bounded upon shore	a big roller dashing in finished the work for the lifeguards and a man in the cork belt banded upon shore	0.15	0.15	1.0	0.9754115153400058
i used to listen by the hour but i never made out anything really important as to who the man was or where he'd come from or what he'd done	i used to listen by the hour but i never made out anything really important as to who the man was where he'd come from a what he done	0.75	0.65	0.8666666666666667	0.9854719336511586
the woman in my situation must be heartless indeed who could destroy your place in the estimation of the world and the regard of your friends	the woman in my situation must be heartless indeed who could destroy her place in the estimation of the world and the regard of your friends	0.45	0.45	1.0	0.9858476466949113
when we as strangers sought their catering care veiled smiles bespoke their thought of what we were	when weary strangers sought their catering care wild smiles bespoke their sort of what we were	0.65	0.25	0.3846153846153846	0.8065522534022851
allen made his trowsers himself and then built a raft on which he went down the river to his own place at mount morris	adam made his thousands himself and then bit a draught on which he went down the river to his own case at montmoren's modest	0.3	0.1	0.33333333333333337	0.5945175603826299
but he said if ye ask anything in my name i will do it and if it were not so i would have told you	but he said if he asks anything in my name i will do it and if it were not so i would have told you	0.75	0.75	1.0	0.8849498918884353
it happened that that afternoon a somewhat noted newspaper correspondent was passing through raymond on his way to an editorial convention in a neighboring city	it happened that afternoon a somewhat noted newspaper correspondent was passing through raymond on his way to an editorial convention in the neighboring city	0.75	0.65	0.8666666666666667	0.9931083320222699
yet the number of other individuals whose whole happiness or life is in danger may outweigh the regard for one's own particular well being	yet the number of other individuals whose whole happiness or life is in danger may outweigh their guard for one's own particular well being	0.75	0.75	1.0	0.9411656857852677
every well ordered japanese home of the old fashioned kind has its little shrine which is the centre of the religious life of the house	every well ordered japanese home of the old fashioned kind has its little shrine which is the center of the religious life of the house	0.75	0.75	1.0	0.9939162404823856
christian sir i am come from the city of destruction and am on my way to mount zion	christian sir i am come from the city of destruction and am on my way to montcien	0.75	0.2	0.26666666666666666	0.865115060682838
lady said he at the gate there is a knight and i saw never a man of so pitiful an aspect to look upon as he	lady said he at the gate there was a knight and i saw never a man of so pitiful an aspect to look upon as he	0.4	0.75	1.0	0.9928498332741925
that old man ceased to give so much annoyance yet sometimes he appeared to me in dreams	that old man feels to give so much annoyance yet sometimes he appeared to me in dreams	0.75	0.45	0.6	0.9235520331728421
they say that my poor friend was on the point of falling to the ground so grieved was he to hear this	we see that my poor friend was on the point of falling to the ground so grieved was he to hear this	0.65	0.75	1.0	0.9428008195640534
in the hall above aunt hannah was crying into william's gray linen duster that hung on the hall rack aunt hannah's handkerchief was on the floor back at hillside	in the hall above aunt hannah was crying into william's gray linen duster that hung on the hall wreck aunt hannah's handkerchief was on the floor back at hillside	0.75	0.45	0.6	0.9947236951423489
serafima aleksandrovna hid her face behind the curtains near lelechka's bed how tragic	sir flama alexandrovna hid her face behind the curtains near laploshka's bed how tragic	0.3	0.15	0.5	0.7742391414908338
so penelope went to blanche's party and her dress was the admiration of every girl there	so then sloppy went to blanche's party and her dress was the admiration of every girl that	0.7	0.65	0.9285714285714287	0.8324925698754608
speaking of those days or nights edison says years ago one of the great violinists was remenyi	speaking of those days of nights edison says years ago one of the gray violinist was ramenie	0.45	0.2	0.4444444444444445	0.797846073118125
the ultimate attitude of dostoevsky is as christian as the apostle peter's lord i believe help thou mine unbelief	the ultimate attitude of dostoevsky is as christian as the apostle peters lord i believe hope thou might on belief	0.75	0.65	0.8666666666666667	0.9341062092270189
after some further discussion of the question the visitors withdrew dissatisfied with the result of the interview	after some further discussion of the question the visitors withdrew dissatisfied with the result of the interview	0.65	0.75	1.0	0.9999994916854973
he went on thus till he came to a vale where he saw three men who were in a sound sleep with chains on their feet	he went on thus to he came to a vale where he saw three men who were in a sound sleep with chains on their feet	0.7	0.7	1.0	0.985962661784607
in a moment more the boat was on her and the man at the oars had leaned over and caught her	in a moment more the boat was on her and the men at the oars had leaned over and cut her	0.75	0.6	0.7999999999999999	0.8742320007178975
if you repeat what the man says answered hatteras i'll have you shut up in your cabin and guarded	if you repeat what the man says answered hatteras i'll have you shut up in your cabin and guarded	0.7	0.7	1.0	0.9999994865923839
possibly our national optimism as revealed in invention the seeking a higher good needs some check	possibly our national optimism as reviewing the mention is seeking the high a good knit some check	0.35	0.15	0.4285714285714286	0.700640798778352
please don't distress yourself so sidney he said unconsciously using her christian name	please don't distress yourself so signet he said uncouthously using card christian name	0.65	0.1	0.15384615384615385	0.6509998971721654
the vehicle which he chose was that of a periodical paper which he knew had been upon former occasions employed with great success	the vehicle which he chose was that of a periodical paper which he knew had been upon former occasions employed with great success	0.65	0.65	1.0	0.9999980476515996
you will understand though surely you need no fresh proof how utterly unworthy he is of you	you will understand that surely you made no fresh proof how awfully unworthy he is of you	0.65	0.3	0.4615384615384615	0.9309751976799007
and the words he had spoken he would have taken back the words that had brought her consent to go with death in his place	in the words he had spoken he would have taken back the words that had brought her consent to go with death in his place	0.65	0.65	1.0	0.9765053061036034
we've never seen a cent of her money although father has tried at times to borrow enough to help him out of his difficulties	we've never seen a cent of her money or the father has tried it dined war enough to happen i'd was to think out these	0.65	0.1	0.15384615384615385	0.788299962306369
and when he is fairly on a line of course he sticks to it as the saying is like a beagle	and when he is fairly on a line of course he sticks to it as the saying is like a beagle	0.65	0.6	0.923076923076923	0.9999999999999998
and beyond the dark night of suffering and dissipating the night dostoevsky still sees the light of christian compassion	and beyond the dark night of suffering and dissipating the night dostoevsky still sees the light of christian compassion	0.75	0.75	1.0	0.9999999999999991
i just couldn't write you about my life here not because it was hard but it was so ugly and empty	i just couldn't write you about my life here not because it was hard but it was so ugly and empty	0.75	0.7	0.9333333333333332	0.9999999999999996
billy turned eagerly but before she could take so much as one step toward the door at the end of the hall aunt hannah's indignant voice arrested her billy stop	billy turned eagerly but before she could take so much as one step toward the door at the end of the hall aunt hannah's indignant voice arrested her billy stopped	0.3	0.65	1.0	0.9925308330911683
serafima aleksandrovna dressed herself tastefully this too she did for lelechka with the same end in view	sophy my axe and germany dressed herself tastefully this too she did for the letcher with the same end in view	0.65	0.15	0.23076923076923075	0.5560972655296961
at all other times he carried that look of sad and gentle meekness seen on the images of old slavonic saints	at all other times he carried that look of sad and gentle meekness seen on the images of old stivanic saints	0.75	0.65	0.8666666666666667	0.933987812827974
its efforts to move no longer made chris wince and forget his own pains in those he felt at seeing the mustang suffer	at first to move no longer made crispins and forget his own pains in those he fell as seeing the mustang suffer	0.65	0.1	0.15384615384615385	0.7549747031528034
i now sent to florence to request lorenzino that he would send me the reverse of the medal	i now sent to florence to request lorenzino that he would send me the reverse of the medal	0.25	0.65	1.0	1.0
these they used for plates heaping them up with their boiled rice and curry and fish and all sorts of puddings and sweets	these they used for plates heaping them up with their boiled rice and curry and fish and all sorts of puddings and sweets	0.65	0.3	0.4615384615384615	0.9999999999999992
i hardly know who can have taught you logic but deuce take me if your father has not been regularly robbed of his money	i hardly knew who can have taught you logic but do take me if your father has not been regularly robbed of his money	0.3	0.1	0.33333333333333337	0.9368440974564111
i was telling a gentleman one day that i could not keep a cigar even if i locked them up in my desk they would break it open	i was telling the gentleman one day that i could not keep a secret even if i locked them out in my dusk they would break it open	0.65	0.45	0.6923076923076923	0.713158064993154
during this transfer he felt a little stronger and was able to look about him and even speak	learning this transfer he felt a little stronger and was able to look about him and even speak	0.7	0.6	0.8571428571428572	0.9072232969562055
i have dragged up from the underworld he thought the hound that guards those whom death brings down into the realm of the god of the underworld	i have dragged up from the underworld he thought the hounds that guards those whom desperate sound into the realm of the god of the underworld	0.25	0.3	1.0	0.9441309311397065
margaret could not tell what to say it seemed to her as terribly mysterious as if her father were about to turn mahometan	margaret could not tell what to say i seemed to her as terrible and mysterious as if a father were about to do in my routine	0.45	0.3	0.6666666666666666	0.7548294013007228
but in the absence of evidence origin offers the following metaphysical arguments against the sceptical celsus one	that in the actions of evidence origin offers a folly metaphysical arguments against the sceptical senses one	0.45	0.15	0.3333333333333333	0.6895478713230093
are you aware of the delays that are likely to take place before it will be possible to borrow money on your policy of insurance	are you aware of the delays that are likely to take place before it will be possible to borrow money on your policy of insurance	0.65	0.65	1.0	0.9999994182042486
he felt ravenously hungry himself and set about drying his clothes as well as he could and eating at the same time	he felt ravenously hungry himself and set about drying his clothes as well as he could and eating at the same time	0.75	0.75	1.0	0.9999996061099299
at any rate he has property there which has very much increased in value since milton has become such a large manufacturing town	at any rate he has property that which has very much increased in value since milton has become such a large manufacturing town	0.7	0.65	0.9285714285714287	0.9879329775726684
boris inquired what news there might be on the staff and what without indiscretion one might ask about our plans	bars inquired what news there might be on the staff and wants without indiscretion one may ask about your plans	0.75	0.35	0.4666666666666666	0.7984959553870651
oh it is my father she screamed falling right into the arms of the drenched man	oh it is my father she screamed falling right into the arms of the drenched man	0.6	0.65	1.0	0.9999994903408418
so it must be confessed did penelope though she would not have admitted it for the world	so it would not be confessed did benoby though she would not have admired it it far the one	0.65	0.1	0.15384615384615385	0.6225594292718941
but come back my own as soon as you can and write to me at the post office as you settled	but come back my own as soon as he can and write to me at the post office as he settled	0.4	0.25	0.625	0.9288306153766215
on entering the chamber he found the emperor still lying down and chatting with his sister the queen who was seated beside him on a chair	on entering the chamber he found the emperor still lying down and chatting with his sister the queen who was seated beside him on a chair	0.7	0.3	0.4285714285714286	0.9999993283832984
the fourth year i got it down to thirty seven cents and i made all the money up in one year that i had lost previously	the fourth year i got it on to thirty seven cents and i made all the money up in one year that i had lost previously	0.6	0.45	0.75	0.9652419367567645
lelechka drew her sweet little hands from under the blanket and stretched them out to embrace her mother her mother bent down	lulluchka drew her sweet little hands from under the blanket and stretched them out to embrace her mother her mother bent down	0.75	0.75	1.0	0.907440865683793
i wouldn't feel so badly polly he managed to whisper when phronsie was absorbed with her work he'll like it probably just as father did the gingerbread boy	i wouldn't feel so badly polly he managed to whisper when phronsie was absorbed with her work till i could probably just as father did the gingerbread boy	0.45	0.25	0.5555555555555556	0.954493794321074
there is in dostoevsky a suggestion of caliban trying to discover some better god than setebos	there is in dostoevsky a suggestion of calaban trying to discover some better gourd than such tables	0.6	0.2	0.33333333333333337	0.7167159610455603
then the judge to sum up the case spoke thus you see this man who has made such a stir in our town	then the judge to some of the kings spoke this you save us man who has made such a story in our town	0.3	0.1	0.33333333333333337	0.7047011656276023
my father teaches music and mother scolds him continually for not being able to earn enough money to keep out of debt	my father teaches music and mother's poison's continuity for not being able to earn enough money to keep out of debt	0.65	0.2	0.3076923076923077	0.8183235514862789
but when she heard the name of death horror came into the face of the ancient woman and she cried out that she would not let death come near her	but when she heard the name of death's horror came into the face of the ancient woman and she cried out that she would not let death come near her	0.75	0.65	0.8666666666666667	0.9858391058571008
by running in the woods his clothing had become torn into rags so that he was in a suffering condition almost naked	by landing in the woods his clothing had become torn into legs so that he was in a suffering condition or was naked	0.75	0.25	0.3333333333333333	0.8730888087379454
i have a good deal of will you remember and what i have set my mind upon no doubt i shall some day achieve	i have a good deal of will you remember and what i have set my mind upon no doubt i shall some day a chief	0.45	0.25	0.5555555555555556	0.8499863958995448
haunted by this thought i lost my nerve till one night i beheld your spirit and from that time forth fell ill	haunted by this thought i lost my nerve till one night i beheld your spirit and from that time forth fell ill	0.45	0.4	0.888888888888889	0.9999994812908496
even if mister yule recovers his sight it is not at all likely that he will be able to work as before	even if mister yorke recovers his side it is not up all likely that he will be able to work as before	0.75	0.65	0.8666666666666667	0.6979700861279166
lucia thought deeply for a moment she recognized all at once several things she had been mystified by before	we shall thought deeply forbade me she recognized all it was several things she had been mystified by before	0.75	0.1	0.13333333333333333	0.7166052530067784
they kept track of her because she suddenly became rich and a great lady and that was a surprising thing to happen to a merrick	they could crackle up as she suddenly became rich and a great lady and that was a surprising thing to happen to a medical	0.6	0.4	0.6666666666666667	0.615573448420557
we have just now encountered and utterly defeated the enemy so that there is no fear of any further resistance	we have just now encountered and utterly defeated the enemy so that there is no fear of any further assistance	0.7	0.45	0.6428571428571429	0.9110606200340418
i mean to do a bit to carry out young chris's plan and shut up the redskins for a week or two perhaps a month while we get right away	i mean to do a bit to carry out young chris's plan i shut up the rescue for a week or two perhaps a month while we get right away	0.3	0.3	1.0	0.808540062897378
and inasmuch as thou hast vanquished edeyrn the son of nudd thou hast had a prosperous career	and inasmuch as thou hast vanquished edmurine the son of nud thou hast had a prosperous career	0.4	0.3	0.7499999999999999	0.9110457048780392
