ref_sentence	hypo_sentence	probability_ref	probability_hypo	scaled_probability_hypo	cosine_similarity
he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce	he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be laidled out in thick peppered flour fat and sauce	0.25	0.25	1.0	0.9883710934150663
he came down to earth lived among men suffered was crucified and then he died standing clearly before us so that our hearts and eyes may fasten upon him	he came down to earth lived among men suffered was crucified and then he died standing clearly before us so that our hearts and eyes may fasten upon him	0.7	0.65	0.9285714285714287	0.9999999999999991
nothing is more lugubrious than the contemplation thus in its nudity in the broad light of thought of the horrible swarming of slang	nothing is more lugubrious than the contemplation thus in its newity in the broad light of thought of the horrible swarming of slang	0.2	0.2	1.0	0.9535755914407391
i have never yet however been vanquished by them and even upon this occasion my reason shall combat them to the last and my reason shall fail me before i do wrong	i have never yet however been vanquished by them and even upon this occasion my reason shall come back them to the last and my reason shall fail me before i do wrong	0.65	0.65	1.0	0.9726934801396432
which thou dost scatter on every little blade of grass that springs revives the milked cow and tames the fire breathing steed	which thou dost scatter on every little blade of grass that springs revives the milked cow and tames the fire breathing steed	0.15	0.25	1.0	0.9999999999999996
the old servant told him quietly as they crept back to gamewell that this passage way led from the hut in the pleasance to sherwood and that geoffrey for the time was hiding with the outlaws in the forest	the old servant told him quietly as they crept back to gamewell that this passage way led from the hut in the pleasants to sherwood and that jeffrey for the time was hiding with the outlaws in the forest	0.65	0.55	0.8461538461538461	0.9020763458933113
it is black in misfortune it is blacker still in crime these two blacknesses amalgamated compose slang	it is black in misfortune it is blacker still in crime these two blacknesses a malgamated composing	0.3	0.25	0.8333333333333334	0.8537026504368692
ralph thurston had found a line of latin for them in his beloved horace tibi splendet focus for you the hearth fire shines	ralph thurston had found a line of latin for them in his beloved haunts to be splendid focus for you the hearth fire shines	0.75	0.1	0.13333333333333333	0.9549038672111696
in the present day we are well aware that an ancient philosopher is to be interpreted from himself and by the contemporary history of thought	in the present day we are well aware that an ancient philosopher is to be interpreted from himself and by the contemporary history of thought	0.7	0.75	1.0	0.9999994754388691
one of mister hopkins's first tasks after calling his faithful henchmen around him was to make a careful canvass of the voters of his district to see what was still to be accomplished	one of mister hopkins first tasks after calling his faithful henchmen around him was to make a careful canvas of the voters of his district to see what was still to be accomplished	0.3	0.3	1.0	0.9752123168513062
it was specially suited for a trial plant also in the early days when a yield of six or eight lamps to the horse power was considered subject for congratulation	it was specially suited for a trial plot also in the early days when a yield of six or eight lamps to the horse power was considered subject for congratulation	0.65	0.75	1.0	0.9510684324495492
hostess replaces lump and inclines empty teapot over tray for a moment then hands him a cup painted brown inside thus deceiving the gentleman with the telescope in the upper circle	hostess replaces lump and inclines empty teapot over tray for a moment then hence to make up painted brown inside thus deceiving the gentleman with the telescope in the upper circle	0.3	0.1	0.33333333333333337	0.9633654964524466
so saying she led the way on tiptoe followed by the children out of the room and round by a circuitous route to the piazza there	so saying she led the way on tiptoe followed by the children out of the room and round by a circuitous route to the piazza there	0.3	0.3	1.0	0.9999994709260818
as a sample of the press comments against the brutality of the missourians i quote a paragraph from the quincy argus march sixteenth eighteen thirty nine	as the sample of the press comments against the brutality of the missourins i quote a paragraph from the quincy argus march sixteen thirty nine	0.75	0.1	0.13333333333333333	0.9690864775498941
the edict of milan the great charter of toleration had confirmed to each individual of the roman world the privilege of choosing and professing his own religion	the edit of milan the great charter of toleration had confirmed to each individual of the roman world the privilege of choosing and professing his own religion	0.75	0.7	0.9333333333333332	0.9003194957050888
before any could stop him he butted his majesty so furiously that the king soared far into the air and tumbled in a heap among the benches where he lay moaning and groaning	before any could stop him he budded his majesty so furiously that the king sort far into the air and tumbled in a heap among the benches where he lay moaning and groaning	0.1	0.15	1.0	0.9369249959561693
but observe you can only do this on one condition that of striving also to create in reality the beauty which you seek in imagination	but observe you can only do this on one condition that of striving also to create in reality the beauty which you seek in imagination	0.65	0.65	1.0	0.9999994878225019
i had always known him to be restless in his manner but on this particular occasion he was in such a state of uncontrollable agitation that it was clear something very unusual had occurred	i had always known him to be restless in his manner but on this particular occasion he was in such a state of uncontrollable agitation that it was clear something very unusual had occurred	0.75	0.75	1.0	0.9999995271356925
in winter when the snow lay glittering on the ground a hare would often come leaping along and jump right over the little tree	in winter when the snow lay glittering on the ground a hair would often come leaping along and jump right over the little tree	0.65	0.45	0.6923076923076923	0.8535316970294315
lives not alone nor or itself fear not and i will call the weak worm from its lowly bed and thou shalt hear its voice	lives not alone nor of itself fear not and i will call the weak worm from its lonely bed and thou shalt hear its voice	0.25	0.2	0.8	0.9809391473764479
the free state men clung to their prairie towns and prairie ravines with all the obstinacy and courage of true defenders of their homes and firesides	the free state men clung to their prairie towns and prairie ravines with all the obstinacy and courage of true defenders of their homes and firesides	0.75	0.75	1.0	0.9999995590885653
he was beginning to feel a keen interest in the slender barefoot donkey girl who slipped in and out of the play singing like some one winding through a hilly field	it was beginning to feel keen interest in the slender bare foot donkey girl who slipped in and out of the play singing like some one winding through a hilly field	0.75	0.25	0.3333333333333333	0.9560255978470228
see said uncas pointing north and south at the evident marks of the broad trail on either side of him the dark hair has gone toward the forest	see said uncas pointing north and south at the evident marks of the broad trail on either side of him the dark hair has gone toward the forest	0.3	0.25	0.8333333333333334	0.9999994119887552
as the ambassador of a government is honored for his office and not for his private person so the minister of christ should exalt his office in order to gain authority among men	as the ambassador of a government is honored for his office and not for his private person so the minister of christ should exalt his office in order to gain authority among men	0.75	0.75	1.0	0.9999995658379571
and the wan oracle having spoken she sate down in the same sort of abstraction again beside dorcas and she looked full in her cousin's eyes	and the wan oracle having spoken she sat down in the same sort of obstruction again beside dorcas and she looked full in her cousin's eyes	0.65	0.45	0.6923076923076923	0.9537527891181803
as to any other kind of discipline whether addressed to her mind or heart little pearl might or might not be within its reach in accordance with the caprice that ruled the moment	as to any other kind of discipline whether addressed to her mind or heart little pearl might or might not be within its reach in accordance with the caprice that rolled the moment	0.6	0.45	0.75	0.9944728264211522
the queens had taken their seats upon a magnificent dias or platform erected upon the borders of the lake in a theater of wonderful elegance of construction	the queens had taken their seats upon a magnificent dais or platform erected upon the borders of the lake and a theatre of wonderful elegance of construction	0.75	0.75	1.0	0.9602253396179494
the pleasant graveyard of my soul with sentimental cypress trees and flowers is filled that i may stroll in meditation at my ease	the pleasant graveyard of my soul with sentimental cypress trees and flowers is filled that i may stroll in meditation at my ease	0.65	0.45	0.6923076923076923	0.9998967820666069
the south she had not thought of seriously and yet knowing of its delightful hospitality and mild climate she was not averse to charleston or new orleans	the south she had not thought of seriously and yet knowing of its delightful hospitality and mild climate she was not averse to charleston or new orleans	0.75	0.75	1.0	0.9999994647081227
bishops virgins and even spotless infants were subjected to the disgrace of a public penance before they could be admitted to the communion of the donatists	bishops virgins and even spotless infants were subjected to the disgrace of a public penance before they could be admitted to the communion of the donatists	0.7	0.75	1.0	0.9999993088482155
but her greeting to captain lake was more than usually haughty and frozen and her features i fancied particularly proud and pale	but her greeting to captain leek was more than usually haughty and frozen and her features i fancied particularly proud and pale	0.75	0.75	1.0	0.9175047055783386
forgive me i hardly know what i am saying a thousand times forgive me madame was right quite right this brutal exile has completely turned my brain	forgive me i hardly know what i am saying a thousand times forgive me madame was right quite right this brutal exile has completely turned my brain	0.75	0.75	1.0	0.9999994331511378
the cunning man is afraid that his breath will blow upon his brothers and take away their courage too continued david improving the hint he received they must stand further off	the cunning man is afraid that his breath will blow upon his brothers and take away their courage too continued david improving the hand he received they must stand further off	0.3	0.3	1.0	0.9641036680438695
but thel is like a faint cloud kindled at the rising sun i vanish from my pearly throne and who shall find my place	but thou is like a faint cloud kindled at the rising sun i vanish from my pearly throne and who shall find my place	0.25	0.2	0.8	0.8848063530743661
by quick marches through these inaccessible mountains that general freed himself from the superior forces of the covenanters	by quick marches through these inaccessible mountains that general freed himself from the superior forces of the covenanters	0.65	0.65	1.0	0.9999354422806818
that christ is very god is apparent in that paul ascribes to him divine powers equally with the father as for instance the power to dispense grace and peace	that christ is very god is apparent in that poscribes to him divine powers equally with the father as for instance the power to the spends grace and peace	0.75	0.3	0.39999999999999997	0.9055438864714576
on either side of the road for a mile before you reached the foot of the hill stood tall osage orange hedges their glossy green marking off the yellow fields	on either side of the road for a mile before he reached the foot of the hill stood tall o sage orange hedges their glosy green marking off the yellow fields	0.75	0.4	0.5333333333333333	0.8991207406026399
i know his farm is in better order than any other within ten miles of us and as for the kitchen he added smiling i don't believe there's one in the kingdom to beat it	i know his farm is in better order than any other within ten miles of us and as for the kitchen he added smiling i don't believe there's one in the kingdom to beat it	0.75	0.75	1.0	0.9999994106241455
it is a gleaner bringing down her one sheaf of corn to an old watermill itself mossy and rent scarcely able to get its stones to turn	it is a cleaner bringing down her one sheet of corn to an old water mill itself mossy and rent scarcely able to get its stones to turn	0.45	0.25	0.5555555555555556	0.8466886143244136
in fact the sound of madame's and the queen's carriages could be heard in the distance upon the hard dry ground of the roads followed by the mounted cavaliers	in fact the sound of madame's and the queen's carriages could be heard in the distance upon the hard dry ground of the roads followed by the mountain cavaliers	0.65	0.3	0.4615384615384615	0.9592101410722198
he was in the midst of that when your return caused him to make a very hurried retreat very hurried since he had not time to replace the papers which would tell you that he had been there	he was in the midst of that when your return caused him to make a very hurried retreat very hurried since he had not time to replace the papers which would tell you that he had been there	0.45	0.65	1.0	0.9999994859297819
in fact he had just finished it the last of the trout's tail had just vanished with a spasm down his strained gullet when the baffled hawk caught sight of him and swooped	in fact he had just finished it the last of the trout's tail had just vanished with a spasm down his strange gullet when the baffled hawk caught sight of him and swooped	0.75	0.75	1.0	0.993185804354084
therefore i feel myself quite able as president of this republic to receive you with a courtesy due to the servants of a friendly ally	therefore i feel myself quite able as president of this republic to receive you with a courtesy due to the servants of a friendly ally	0.75	0.75	1.0	0.9999995014206626
i hope thee told the elders that father and i are responsible for the piano and that much as thee loves music thee is never in the room when it is played	i hope thee told the elders that father and i are responsible for the piano and that much as thee loves music thee is never in the room when it is played	0.6	0.65	1.0	0.9999827949378506
yes i need repose many things have agitated me to day both in mind and body when you return to morrow i shall no longer be the same man	yes i need repose many things have agitated me to day both in mind and body when you return to morrow i shall no longer be the same man	0.45	0.65	1.0	0.9999994808721203
this missus poyser said blushing and believing that the captain was really interested in her milk pans and would adjust his opinion of her to the appearance of her dairy	this missus poyser said blushing and believing that the captain was really interested in her milk pans and would adjust his opinion of her to the appearance of her dairy	0.75	0.75	1.0	0.9999995335580739
nay i rather thrilled distrusting every light that seemed to gild the onward path and feared to overlean a finger even	nay i rather thrilled distrusting every light that seemed to kill the onward path and fear to overleen a finger even	0.3	0.15	0.5	0.9502834714315934
the task will not be difficult returned david hesitating though i greatly fear your presence would rather increase than mitigate his unhappy fortunes	the task will not be difficult returned david hesitating though i greatly fear your presence would rather increase than mitigate his unhappy fortunes	0.3	0.45	1.0	0.9999994429664281
on the mast already i see the light play of a lambent saint elmo's fire the outstretched sail catches not a breath of wind and hangs like a sheet of lead	on the mast already i see the light play of allowment saint airy's fire the outstretched sill catches not a breath of wind and hangs like a sheet of lead	0.9	0.15	0.16666666666666666	0.8507221618456318
all my danger and sufferings were needed to strike a spark of human feeling out of him but now that i am well his nature has resumed its sway	all my danger and sufferings were needed to strike a spark of human feeling out of view but now that i am well his nature has resumed its way	0.75	0.75	1.0	0.9591445838928778
the principle employed in the edison electrolytic meter is that which exemplifies the power of electricity to decompose a chemical substance	the principle employed in the edison electrolytic meter is that which exemplifies the power of electricity to decompose a chemical substance	0.95	0.9	0.9473684210526316	0.9999999999999991
nemo builds a fabulous futuristic submarine the nautilus then conducts an underwater campaign of vengeance against his imperialist oppressor	nemo builds a fabulous futuristic submarine the nautilus then conducts an underwater campaign of vengeance against his imperialist oppressor	0.15	0.2	1.0	0.9999999999999996
there was a bright moonlight broken by the shadows of overhanging boughs and withered leaves and the mottled lights and shadows glided oddly across his pale features	there was a bright moonlight broken by the shadows of overhanging boughs and withered leaves and the model lights and shadows glided oddly across his pale features	0.75	0.75	1.0	0.9432948639826799
and he placed it in that gentleman's fingers who now took his turn at the lamp and contemplated the little parallelogram with a gleam of sly amusement	and he placed it in that gentleman's fingers who now took his turn to the lamp and contemplated the little parallel graham with a gleam of sly amusement	0.75	0.3	0.39999999999999997	0.9069015307326822
and hence we find the same sort of clumsiness in the timaeus of plato which characterizes the philosophical poem of lucretius	and hence we find the same sort of clumsyness in the tenores of plato which characterizes the philosophical poem of lucretias	0.65	0.3	0.4615384615384615	0.9046266807439325
well i'm convinced that the boarded up house mystery happened not earlier than april sixteenth eighteen sixty one and probably not much later	well i'm convinced that the boarded up house mystery happened not earlier than april sixteenth eighteen sixty one and probably not much later	0.3	0.4	1.0	0.9999999999999991
it was this observation that drew from douglas not immediately but later in the evening a reply that had the interesting consequence to which i call attention	it was this observation that drew from douglas not immediately but later in the evening a reply that had the interesting consequence to which i call attention	0.45	0.45	1.0	0.9999994943188247
he often stopped to examine the trees nor did he cross a rivulet without attentively considering the quantity the velocity and the color of its waters	he often stopped to examine the trees nor did he cross a rivulet without attentively considering the quantity the velocity and the color of its waters	0.45	0.45	1.0	0.9999996138459587
the news circulated with the rapidity of lightning during its progress it kindled every variety of coquetry desire and wild ambition	the news circulated with the rapidity of lightning during its progress it kindled every variety of coquetry desire and wild ambition	0.75	0.75	1.0	0.9999999999999996
i'll gladly do that promised the new boolooroo and i'll feed the honorable goat all the shavings and leather and tin cans he can eat besides the grass	i'll gladly do that promised the new boolooroo and i'll feed the honourable go to all the shavings and leather and tin cans he can eat besides the grass	0.2	0.2	1.0	0.9454069846326223
i shan't trouble you about my train of thoughts or fancies but i began to feel very like a gentleman in a ghost story watching experimentally in a haunted chamber	i shan't trouble you about my train of thoughts or fancies but i began to feel very like a gentleman in a ghost story watching experimentally in a haunted chamber	0.75	0.75	1.0	0.9999995566683284
i think the next glass cat the magician makes will have neither brains nor heart for then it will not object to catching mice and may prove of some use to us	i think the next glass cap a magician makes will have neither brains nor heart for then it will not object to catching mice and may prove of some use to us	0.45	0.25	0.5555555555555556	0.9320541078818881
thus did this humane and right minded father comfort his unhappy daughter and her mother embracing her again did all she could to soothe her feelings	thus did the humane and right minded father comfort his unhappy daughter and her mother embracing her again did all she could to soothe the feelings	0.65	0.45	0.6923076923076923	0.981591555231491
the fairview band was engaged to discourse as much harmony as it could produce and the resources of the great house were taxed to entertain the guests	the fair view band was engaged to discourse as much harmony as it could produce and the resources of the great house were taxed to entertain the guests	0.75	0.65	0.8666666666666667	0.9284402897492869
they informed the english parliament of this unexpected incident and assured them that they had entered into no private treaty with the king	they informed the english parliament of this unexpected incident and assured them that they had entered into no private treaty with the king	0.75	0.75	1.0	0.9999995290055054
housecleaning a domestic upheaval that makes it easy for the government to enlist all the soldiers it needs	house cleaning a domestic upheaval that makes it easy for the government to enlist all the soldiers at needs	0.1	0.15	1.0	0.962618450596298
it's such a crush at the yearly meeting at arch street and then there's the row of sleek looking young men who line the curbstone and stare at us as we come out	it's such a crush at the yearly meeting at arch street and then there's the row of sleek looking young men who line the curbstone and serrit us as we come out	0.65	0.25	0.3846153846153846	0.9801374358508934
till we arise link'd in a golden band and never part but walk united bearing food to all our tender flowers	till we arise linked in a golden band and never part but walk united bearing food to all our tender flowers	0.75	0.7	0.9333333333333332	0.9745674526212577
she makes effort after effort trembling with eagerness and when she fails to reproduce what she sees she works herself into a frenzy of grief and disappointment	she makes effort after effort trembling with eagerness and when she fails to reproduce what she sees she works herself into a frenzy of grief and disappointment	0.75	0.75	1.0	0.9999995784775784
the farmer sat gloomily on the bench and would not eat and you cannot wonder for he saw us putting potfuls of his good beef and basket loads of bread into our big mouths	the farmer sat gloomily on the bench and would not eat and you cannot wonder for he saw as putting potfuls of his good beef and basketoids of bread and our big mouths	0.75	0.25	0.3333333333333333	0.9757229380362685
the lodge in which uncas was confined was in the very center of the village and in a situation perhaps more difficult than any other to approach or leave without observation	the lodge in which uncas was confined was in the very centre of the village and in a situation perhaps more difficult than any other to approach or leave without observation	0.75	0.75	1.0	0.9966720759993377
there is no class and no country that has yielded so abjectly before the pressure of physical want as to deny themselves all gratification of this higher or spiritual need	there is no class in no country that has yielded so objectly before the pressure of physical want as to deny themselves all gratification of this higher or spiritual need	0.6	0.3	0.5	0.9662030704548695
instead of but six regularly affiliated members and at most two score of adherents the organization numbers today many hundred thousand souls	instead of but six regularly affiliated members and at most two score of adherents the organization numbers to day many hundred thousand souls	0.15	0.15	1.0	0.9885922629105782
observe again what care the law took in the pursuit of wisdom searching out the deep things of the world and applying them to the use of man	observe again what cared a law took in the pursuit of wisdom searching out the deep things of the world and applying them to these of men	0.75	0.2	0.26666666666666666	0.9578718847854448
after this disappointment i never dare reckon with certainty on the enjoyment of a pleasure again it seems as if some fatality stood between you and me	after this disappointment i never dare reckon with certainty on the enjoyment of a pleasure again it seems as if some fatality stood between you and me	0.75	0.75	1.0	0.9999999999999991
the two young men who were by this time full of the adventure went down to the wall street office of henry's uncle and had a talk with that wily operator	the two young men who were by this time full of the adventure went down to the wall street office of henry's uncle and had a talk with that wily operator	0.7	0.7	1.0	0.9999999999999994
it was silent and gloomy being tenanted solely by the captive and lighted by the dying embers of a fire which had been used for the purposed of cookery	it was silent and gloomy being tenanted solely by the captive and lighted by the dying embers of a fire which had been used for the purpose of cookery	0.75	0.75	1.0	0.9973300229198498
he well knew that he should never see his dear old comrades the little bushes and flowers around him anymore perhaps not even the birds	he well knew that he should never see his dear old comrades the little bushes and flowers around him any more perhaps not even the birds	0.75	0.75	1.0	0.9978567754746714
disdainful of a success of which madame showed no acknowledgement he thought of nothing but boldly regaining the marked preference of the princess	disdainful of a success of which madame showed no acknowledgment he thought of nothing but boldly regaining the market preference of the princess	0.7	0.6	0.8571428571428572	0.9684991700843647
and the old gentleman was so delighted with his success that he had to burst out into a series of short happy bits of laughter that occupied quite a space of time	and the old gentleman was so delighted with his success that he had to burst out into a series of short happy bits of laughter that occupied quite a space of time	0.75	0.75	1.0	0.9999995642285548
her hair is still like flax and her blue eyes are just like a baby's and she has the same three freckles on her little nose and talks about going back to her bains de mer	her hair is still like flax and her blue eyes are just like a babies and she has the same three freckles on her little nose and talks about going back to her band a mare	0.75	0.45	0.6	0.8634350248935775
he had a lot of line out and the place was none too free for a long cast but he was impatient to drop his flies again on the spot where the big fish was feeding	he had a lot of wine out and the place was none too free for a long cast but he was impatient to drop his flies again on the spot where the big fish was feeding	0.75	0.75	1.0	0.8378189230611769
the music came nearer and he recalled the words the words of shelley's fragment upon the moon wandering companionless pale for weariness	the music came nearer and he recalled the words the words of shelley's fragment upon the moon wandering companionless pale for weariness	0.75	0.75	1.0	0.999999999999999
and there you are you will of course appreciate that the unfinished sentences not only save time but also make the manoeuvring very much more natural	and there you are you will of course appreciate that the unviducentious instances not only save time but also make them a new ring very much more natural	0.45	0.15	0.3333333333333333	0.6117066634596932
you must look at him in the face fight him conquer him with what scathe you may you need not think to keep out of the way of him	you must look at him in the face fight him conquer him with what scathe you may you need not think to keep out of the way of him	0.2	0.24	1.0	0.9999994744591327
the helpless worm arose and sat upon the lillys leaf and the bright cloud saild on to find his partner in the vale	the helpless worm arose and sat upon the lily's leaf and the bright cloud sailed on defined his partner in the veil	0.3	0.15	0.5	0.8954161177126776
for some years it was not found feasible to operate motors on alternating current circuits and that reason was often urged against it seriously	for some years it was not found feasible to operate motors on alternating current circuits and that reason was often urged against it seriously	0.65	0.65	1.0	0.9999999999999991
i heard father tell cousin abner that he was whipped so often for whistling when he was a boy that he was determined to have what compensation he could get now	i heard father tell cousin abner that he was whipped so often for whistling when he was a boy that he was determined to have what compensation he could get now	0.65	0.65	1.0	0.9999999999999996
then he rushed down stairs into the courtyard shouting loudly for his soldiers and threatening to patch everybody in his dominions if the sailorman was not recaptured	then he rushed downstairs into the courtyard shouting loudly for his soldiers and threatening to patch everybody in his dominions at the sailorman was not recaptured	0.6	0.25	0.4166666666666667	0.9731233994534204
private persons who had leased the free state hotel vainly besought the various authorities to prevent the destruction of their property	private persons who at least the free state hotel vainly besought the various authorities to present the destruction of their property	0.75	0.25	0.3333333333333333	0.914366403573373
while the old gold and the marble stays forever gleaming its soft strong blaze calm in the early evening glow	while the old gold and the marble stays for ever gleaming is soft strong blaze calm and early evening glow	0.3	0.25	0.8333333333333334	0.9718677870410606
nine thousand years have elapsed since she founded yours and eight thousand since she founded ours as our annals record	nine thousand years have elapsed since she found it yours and eight thousand since she found it ours as our annals record	0.1	0.4	1.0	0.8543359925033167
the story of its evil influence came back to me and in my bewildered condition i wondered whether there was not some truth in what had been said	the story of its evil influence came back to me and in my bewildered condition i wondered whether there was not some truth in what had been said	0.75	0.75	1.0	0.9999994731499989
sir i have it in command to inform your excellency that you have been appointed governor of the crown colony which is called britannula	sir i have it in command to inform your excellency that you have been a pointed governor of the crown colony which is called brittannila	0.1	0.1	1.0	0.9245994898670117
on the sixth of april eighteen thirty the church of jesus christ of latter day saints was formally organized and thus took on a legal existence	on the sixth of april eighteen thirty the church of jesus christ of latter day saints was formerly organized and thus took on a legal existence	0.95	0.95	1.0	0.9938747492024387
thou canst wait through sorrow and sickness to bring souls to touch and think it soon when others cry too late	thou canst wait through sorrow and sickness to bring souls to touch and think it soon when others cry too late	0.7	0.75	1.0	0.9999994654259005
i am not allowed to perform magic except for my own amusement he told his visitors as he lighted a pipe with a crooked stem and began to smoke	i'm not allowed to perform magic except for my own amusement he told his visitors as he lighted a pipe with a crooked stem and began to smoke	0.65	0.7	1.0	0.9919095965783876
the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey	the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travellers resumed their journey	0.75	0.75	1.0	0.9796265159102421
so i return rebuk'd to my content and gain by ill thrice more than i have spent	so i return rebuked to my content and gain by ill thrice more than i have spent	0.75	0.4	0.5333333333333333	0.9834823447507068
she rose with a fleeting glance gathered the shawl round her then gliding forward wavering tremulous slipped across the road and into the swamp	she rose with a fleeting glance gathered the shawl around her then gliding forward wavering tremulous slipped across the road and into the swamp	0.45	0.6	1.0	0.9977338432689018
the consumption of luxuries in the true sense is a consumption directed to the comfort of the consumer himself and is therefore a mark of the master	the consumption of luxuries in the true sense is a consumption directed to the comfort of the consumer himself and is therefore a mark of the master	0.65	0.7	1.0	0.9999999999999996
the use of the word waste as a technical term therefore implies no deprecation of the motives or of the ends sought by the consumer under this canon of conspicuous waste	the use of the word waste as a technical term therefore implies no deprecation of the motives or of the ends sold by the consumer under this canon of conspicuous waste	0.65	0.65	1.0	0.9921185267521898
in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm	in the debate between the senior societies her defense of the fifteenth amendment had been not only a not only a notable bit of reasoning but delivered with real enthusiasm	0.75	0.75	1.0	0.9881518558649516
the hawk embittered by the loss of his first quarry had become as dogged in pursuit as a weasel not to be shaken off or evaded or deceived	the hawk embittered by the loss of his first quarry had become as dogged and pursuit as a weasel not to be shaken off or evaded or deceived	0.65	0.6	0.923076923076923	0.9970149609361015
on the contrary he resolved to tell them that repenting of his violence and moved by her tears he had only carried her half way towards his house and then let her go	on the contrary he resolved to tell them that repenting of his violence and moved by a tears he had only carried her half way towards his house and then let her go	0.65	0.25	0.3846153846153846	0.9911591313480429
hold said david perceiving that with this assurance they were about to leave him i am an unworthy and humble follower of one who taught not the damnable principle of revenge	hold said david perceiving that with this assurance they were about to leave him i am an unworthy and humble follower of one who taught not the damnable principle of revenge	0.75	0.45	0.6	0.9999994118124802
the lord who has given us power to teach and to hear let him also give us the power to serve and to do luke two	the lord who has given us power to teach and to hear let him also give us the power to serve and to do luke too	0.6	0.75	1.0	0.9736868933503328
in other words these three men took down the lectures which luther addressed to his students in the course of galatians and roerer prepared the manuscript for the printer	in other words these three men took down the lectures which luther addressed to his students in the course of galations and roar prepared the manuscript for the printer	0.3	0.3	1.0	0.9704844555508776
i wish it would recur again but it will take two or three interviews before the stiffness the estrangement of this long separation will wear away	i wish they were recurred again but it will take two or three interviews before the stiffness the instrument of this long separation will wear away	0.65	0.35	0.5384615384615384	0.8764785677409207
women can hide their pain better than we men and bear it better too except when shame drops fire into the dreadful chalice	women can hide their pain better than we men and bear it better too except when shame drops fire into the dreadful jealous	0.65	0.45	0.6923076923076923	0.9276954322255608
yes all alone by himself asserted jasper vehemently and winking furiously to the others to stop their laughing he did now truly phronsie	yes all alone by himself asserted jasper vehemently and winking furiously to the others to stop their laughing he did now truly phronsie	0.4	0.3	0.7499999999999999	0.9999994900711472
i wanted nothing more than to see my country again my friends my modest quarters by the botanical gardens my dearly beloved collections	i wanted nothing more than to see my country again my friends my modest quarters by the mechanical gardens my dearly beloved collections	0.75	0.75	1.0	0.9443184704872671
you may be quite sure it's there said captain battleax and that i can so use it as to half obliterate your town within two minutes of my return on board	you may be quite short there said captain batallock's and that i can so use it as to half a blurter at your town within two minutes of my return on board	0.7	0.1	0.14285714285714288	0.767689530706807
it was a serious crime indeed mister watson told them and tom gates bade fair to serve a lengthy term in state's prison as a consequence of his rash act	it was a serious crime indeed mister watson told them and tom gates bade fair to serve a lengthy term in the states prison as a consequence of his rash act	0.75	0.7	0.9333333333333332	0.9771808222029605
now then let's enter the city an enjoy the grand feast that's being cooked i'm nearly starved myself for this conquerin kingdoms is hard work	now then let's enter the city and enjoy the great feast that's being cooked i'm nearly storm myself for this conquering kingdoms is hard work	0.65	0.45	0.6923076923076923	0.9266336538446173
pack as much into my trunk as you can my traveling kit my suits shirts and socks don't bother counting just squeeze it all in and hurry	pack as much into my trunk as you can my traveling kit my suits shirts and socks don't bother counting just squeeze it all in and hurry	0.75	0.75	1.0	0.9999995497369857
this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory	this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory	0.75	0.75	1.0	0.9999993541925825
the king who had from this moment become in reality the principal dancer in the quadrille cast a look upon his vanquished rival	the king who had from this moment become in reality the principal dancer in the quadrille cast a look upon his vanquished rival	0.65	0.65	1.0	0.9999995588376972
it will be clear to you from what i have said that only you could have let this young man out since you were left in the room and must have locked the door when you went out	it will be clear to you from what i have said that only you could have let this young man out since she were left in the room and must have locked the door when you went out	0.75	0.65	0.8666666666666667	0.9785561708276908
i see they lay helpless and naked weeping and none to answer none to cherish thee with mothers smiles	i see they lay helpless and naked weeping and none to answer none to cherish thee with mother's smiles	0.7	0.75	1.0	0.9809471624403955
kathleen waved the torch to and fro as she recited some beautiful lines written for some such purpose as that which called them together to night	catherine waved the torch to and fro as she recited some beautiful lines written for some such purpose as that which called them together to night	0.65	0.65	1.0	0.905337269627932
they worry me terribly and besides i'd like to see what this lovely furniture looks like without such quantities of dust all over it good scheme cyn	they were immediately emphasized i'd like to see what this lovely furniture looks like without such quantities of dust all over it good schemes in	0.3	0.25	0.8333333333333334	0.722963808068567
by this time lord chelford and wylder returned and disgusted rather with myself i ruminated on my want of general ship	by this time lord chelford and wylder returned and disgusted rather with myself i ruminated on my want of generalship	0.65	0.6	0.923076923076923	0.9271694900088009
now delia contrived to obtain a great influence and ascendency over the minds of the children by means of these dolls	now delia contrived to obtain a great influence and ascendancy over the minds of the children by means of these dolls	0.65	0.65	1.0	0.9990104400291713
relocated footnote governor robinson being on his way east the steamboat on which he was traveling stopped at lexington missouri	relocated footnote governor robinson being on his way east the steamboat on which he was traveling stopped at lexington missouri	0.65	0.65	1.0	0.9999994509750328
yes then something better something still grander will surely follow or wherefore should they thus ornament me	yes and something better something still planter will surely follow or wherefore should they thus ornament me	0.2	0.1	0.5	0.8082596813131364
