ref_sentence	hypo_sentence	probability_ref	probability_hypo	scaled_probability_hypo	cosine_similarity
william to the great amazement of the dealer flung a guinea in the center pot which was immediately tapped by jack while the others looked on in silent expectation	william to the great amazement of the diller flung a guinea in the cenapot which was immediately tapped by jack while the others looked on in silent expectation	0.45	0.15	0.3333333333333333	0.8706171831979803
you see your mother knows nothing about it yet but i think in a fortnight after my deed of resignation is sent in i shall have no right to remain	you see your mother knows nothing about it's yet but i think in a fortnight after my deed of resignation is sent to i shall have no right to remain	0.65	0.25	0.3846153846153846	0.9927761941407713
this maid had stolen from me certain little things of some importance and in her fear of being detected she would have been very glad if i had died	this maid had stolen from me certain little things of some importance and in her feel being detected she would have had been very glad if i had died	0.65	0.3	0.4615384615384615	0.9772766562335281
when he felt he was being looked at he behaved like an ostrich which hides its head in a bush in order not to be seen he hung his head and quickening his pace went down the street	when he failed that he was to be a look that he behaved like austerus which hyd is had in the bourgeois or not to be seen he hung his head and quickening his face when domestry	0.65	0.1	0.15384615384615385	0.5646472581766575
i suspected nothing when he brought out his pocketbook it was stuffed full monsieur i saw that and my confidence increased called for the reckoning and paid with an italian bank note	i suspected nothing when he brought out his pocket book it was tufted for monsieur i saw that in my conscience increased quoted for the reckoning and babed that eternally bandnote	0.3	0.15	0.5	0.8114000162309164
i must only ask that you will write to me without the least reference to these troubles tell me always about yourself and be sure that you cannot tell me too much	i must only ask that you will write to me without the least reference to these troubles tell me all the ways about yourself and be sure that you cannot tell me too much	0.7	0.65	0.9285714285714287	0.9748931143122179
and you'll go on drawing and painting until you get to be a great artist ran on polly enthusiastically and then we'll see something you've done in the louvre maybe the louvre cried adela o dear me polly pepper	i know go on drawing and painting till you get to be a great artist round polly enthusiastically and then we'll see something you've done in the lose maybe the louvre cried adela oh dear me polly pepper	0.25	0.12	0.48	0.9379130730653312
on retiring to her own room she sat in an armchair her eyes fixed on a miniature portrait of her son on the lid of a snuffbox while the tears kept coming into her eyes	on retiring to her own room she sat in an arm chair her eyes fixed on a miniature portrait of her son on the lid of a snuff box while the tears kept coming into her eyes	0.75	0.85	1.0	0.9941963793446414
several different parties were therefore organized to examine the various routes supposed to be practicable within the northern and southern limits of the united states	several different parties were therefore organized to examine the various routes supposed to be practicable within the northern and southern limits of the united states	0.75	0.75	1.0	0.9999999999999992
he liked coming here where everything was beautifully arranged this was done by serafima aleksandrovna who wished to surround her little girl from her very infancy only with the loveliest things	he liked coming here where everything was beautifully arranged this was done by sarah female alexandrovna who wished to surround her little girl from her very infancy only with the loveliest things	0.75	0.65	0.8666666666666667	0.9093418924420323
it came from the wife of one of his father's former workmen and was concerning her son whom she begged jocelyn to recommend as candidate for some post in town that she wished him to fill	it came from the wife of one of his father's former workmen i was concerning her son whom she begged joscelyn to recommend as candidates for some post in turn that she wished him to fill	0.65	0.3	0.4615384615384615	0.9363140109994939
missus bobbsey missus minturn nellie and her mother besides dorothy and nan were all there flossie and freddie being obliged to stay home with dinah and susan	missus bodsie missus minton nely and her mother besides dorothy and nan were all there flosy and freddy being obliged to stay home with dinah and susan	0.1	0.2	1.0	0.9043274932858992
serafima aleksandrovna found this out and to her own astonishment was not particularly hurt she awaited her infant with a restless anticipation that swallowed every other feeling	sylvia elicson drove an i found this out and to her own astonishment was not particularly her she awaited her infant with a restless anticipation swallowed every other feeling	0.7	0.15	0.2142857142857143	0.673508168233538
i don't know as i can trust you out of my sight till then you'll read something or hear something or get a letter from kate after breakfast to morrow morning that will set you saving me again and i don't want to be saved that way	i don't know as i can trust you out of my sight till then you'll read something or hear something or get a letter from kate after breakfast to morrow morning that will set you saving me again and i don't want to be saved that way	0.65	0.6	0.923076923076923	0.9999999999999996
in her long stocking she found all sorts of treasures for tommo had stuffed it full of queer things and his mother had made gingerbread into every imaginable shape from fat pigs to full omnibuses	in her long stocking she found all sorts of treasures for tom who had stuffed it full of queer things in his mother had made gingerbread into every imaginable shape from that pigs to full omnibuses	0.65	0.15	0.23076923076923075	0.9586849481772264
the body to be placed in the coffin must be folded into a sitting posture the chin resting upon the knees the position of the mummies found in many aboriginal american tombs	the body to be placed in the coffin must be folded into a sitting posture and the chin resting upon the knees the position of the mummies found in many spiritual american tombs	0.3	0.25	0.8333333333333334	0.94296352435445
he took a knife and when his friend had turned away he approached him cautiously from behind took aim turned his eyes heavenwards crossed himself and praying fervently god forgive me for christ's sake	he took a knife and when he's friend had turned away he approached him cautiously from behind took aim tanned his eyes heavenwoods crossed himself and praying fervently good for give me the cross sake	0.75	0.1	0.13333333333333333	0.8716488820179596
one of the most distinguished was the great duke of wellington who abominated smoking and was annoyed by the increase of cigar smoking among officers of the army	one of the most of the distinguished was the great duke of wellington phenomenon smoking and was somewhat by being cruise of cigars knocking on the officers of the army	0.7	0.1	0.14285714285714288	0.8694133961119016
just as they turn madeira into port in the space of a single night so this old air has been taken and doctored and twisted about and brought out as a new popular ditty indeed	just as they turn a deerer into port in the space of a single night so this old air has been taken and doctored and twisted about him brought out as a new popular duty indeed	0.65	0.3	0.4615384615384615	0.7688893589329995
it turned out that it was a great and powerful rajah going in state on a journey to visit another rajah or ruler of one of the small kingdoms or states of which modern india was formerly made up	i turned out that it was a great and powerful regiment going in stay on a journey to with another regiment or ruler of one of the small kingdoms or states of which modern ideals formerly made up	0.75	0.25	0.3333333333333333	0.6658300818845869
here thou with hospitable care hast fed us with the noblest fare preserving us about to die with this thy plentiful supply	he ado with hospitable care hast fetters what the noblest fair preserving us about to die what does thy plentiful supply	0.75	0.05	0.06666666666666667	0.8125613484067215
the lady on jocelyn's left wife of a lord justice of appeal was in like manner talking to her companion on the outer side so that for the time he was left to himself	the lady augustine's left wife of a lord justice of appeal was in like manner talking to her companion on the outer side so that for the time he was left to himself	0.55	0.35	0.6363636363636362	0.8326249968688885
addison's note was a fiction in which unconnected fragments of his lucubrations were purposely jumbled together in as odd a manner as he could in order to produce a laughable effect	edison's note was a fiction in which unconnected fragments of his lucubrations were purposely jumbled together in his awe the manners he could in order to produce a laughable fact	0.75	0.2	0.26666666666666666	0.6940442477980696
but this thy host so wide dispread wakes in my heart one doubt and dread lest threatening rama good and great ill thoughts thy journey stimulate	but dis thy host so wide disprad wakes in my heart one doubt and dread lest chatiningrama good and great ill thoughts die john is too late	0.3	0.1	0.33333333333333337	0.7464096717438625
he shut his mouth right in the middle of what he was sayin and looked at the preacher while his face got as red as fire	he should his mouth right in the middle of what he was saying and looked at the preacher while his face got as red as fire	0.75	0.7	0.9333333333333332	0.9140221023047538
now that he was already an officer and a wounded hero would it be right to remind him of herself and as it might seem of the obligations to her he had taken on himself	now that he was already an officer and a wounded hero would have been right to remind him of herself and as it might seem of the obligations to her he had taken on himself	0.55	0.35	0.6363636363636362	0.9728066869200444
four socks instead of three and by the fourth pinned out quite elegantly was a little dress evidently meant for her a warm woollen dress all made and actually with bright buttons on it	four socks instead of three and by the fourth pinned out quite elegantly was a little dress evidently meant for her a warm woolen dress all main and actually with bright buttons on it	0.25	0.25	1.0	0.980957906871124
the journalists and bohemians who met at the cogers were above or below the dictates of fashion and smoking was always a feature of their gatherings	the journalists and the bohemians were met at the cougars were about or below the thick pace of fashion and a smoking was always a feature of their gatherings	0.75	0.2	0.26666666666666666	0.8700580498685622
fortune befriended me ever after but the richer i grew the more keenly i felt how wicked i had been and the more i foresaw that my victim's vengeance would some day overtake me	fortune befriended me ever after but the richer i grew the more keenly i felt how wicked i had been and the more i foresaw that my victim's vengeance would some day overtake me	0.75	0.75	1.0	0.9999994373155396
he fully armed save only his head answered him right well sir this is the real medicine that hath cured me for the battle which is toward and a preparing for the honor of god and our king	he fully armed save only his head answered him right well sir this is the real medicine that hath cured me for the battle which is toward and up preparing for the honour of god in our camp	0.2	0.25	1.0	0.957570434853067
now as his son is forced to fly the king ere long will surely die reft of his guardian hand forlorn in widowed grief this land will mourn	now as his son is false to fly the king ellang with celticae kraft of his dutch in hand fall on in a good grief this land was long	0.3	0.05	0.16666666666666669	0.719579495681939
then she came out a little farther and her mother as though she had only just caught sight of her seized her by her little shoulders and exclaimed joyously here she is my lelechka	then she came out a little farther and her mother as though she had only just caught sight of her seized her by her little shoulders in exclaimed joyously here she is my letchka	0.7	0.15	0.2142857142857143	0.9272666052409404
the ladies peace concluded at cambrai in fifteen twenty nine lasted up to fifteen thirty six incessantly troubled however by far from pacific symptoms proceedings and preparations	the lady's peace concluded a camera in fifteen twenty nine lasted up to fifteen thirty six incessantly troubled however by far from pacific symptoms proceedings and preparations	0.65	0.1	0.15384615384615385	0.7270023164829408
do not permit him any irregularities for though he has escaped this time another disorder now would be the death of him	do not permit him amy irregularities for though he had escaped this kind in mother disorder now would be the death of him	0.65	0.15	0.23076923076923075	0.8464118732720048
by the aid of some temporary wraps and some slippers from the cupboard he was contriving to make himself comfortable when the maid servant came downstairs with a damp armful of woman's raiment	by the aid of some temporary raps and some slippers from the cupboard he was contrived to make himself comfortable when the maid servant came downstairs with a damp amful of woman's raiment	0.75	0.4	0.5333333333333333	0.9397882141099225
i therefore dismounted at once got my fowling piece ready and at a very long range brought two of them down with a single ball	i therefore dismounted at once got my following peas ready and at a very long range brought two of them down with a single ball	0.3	0.3	1.0	0.8656821389472267
she was a big shapeless woman with a round good natured face cheerful and vulgar as a sunflower was aunt jane at all times and occasions	she was a big shapeless woman with her own good natured face cheerful and vulgar as the sun flower was owned jane at all times and occations	0.75	0.15	0.19999999999999998	0.897529478383034
on each side of the courtyard were the palace buildings in one king a eetes lived with apsyrtus his son and in the other chalciope and medea lived with their handmaidens	on each side of the courtyard were the palace billings in one keen attitude slithed with absurdest his son and in the other chalciope and media lived with their handmaidans	0.15	0.1	0.6666666666666667	0.8084319306507226
the name of the man who kept the lodge of that house was watchful and when he saw that christian made a halt as if he would go back he came out to him and said is thy strength so small	the name of the man who kept the lot of their house was watchful and when he saw their christian made help as if he would go back he came out to him and sat is by strength so small	0.25	0.15	0.6	0.8294280181977765
as guha thus and bharat each to other spoke in friendly speech the day god sank with glory dead and night o'er all the sky was spread	as guaguana's and varit each to adas poke in friendless page the day god sank with glory dead and night over all the sky was proud	0.15	0.05	0.33333333333333337	0.6483352694414769
during this period the spirit of the deceased is supposed to be still inhabiting the house and a tablet or shrine is set up in the death chamber before which food and flowers are renewed daily	during this period the spirit of the deceased is supposed to be still inhabiting the house and a tablet or shrine is set up in the death chamber before which food and flowers are renewed daily	0.75	0.75	1.0	0.999999528904
they would not however on this account have been excepted from the mastership of man as neither at present are they for that reason excepted from the mastership of god whose providence has ordained all this	they would not however on this kind have been accepted from the mastership of men as neither at present nor they for their reason except from the mastership of god as providence has ordained all this	0.25	0.15	0.6	0.8985200158435726
nora shied and he looked up to discover that he had nearly run down a pedestrian a stout little man with a bundle under his arm who held up one hand as if to arrest him	norah shied and he's up to discover that he had nearly done down at the despion the stout little man with a bundle under his arm who hanged up one hand as it would rest it	0.75	0.15	0.19999999999999998	0.6713720919868337
and in milton margaret i shall find a busy life if not a happy one and people and scenes so different that i shall never be reminded of helstone	and in milton waldron i shall find a busy life it's not a happy one and people and see in so different that i shall never be in mind of helstone	0.6	0.15	0.25	0.8824335420561906
the officers of these regiments were chosen partly by selection from those already in service in the regular army and partly by appointment from civil life	the officers of these regiments were chosen partly by selection from those already in service in the regular army and partly by appointment from civil life	0.75	0.75	1.0	0.9999999999999996
we see light again since his serenity has been appointed your excellency said timokhin timidly and continually turning to glance at his colonel	we see neither gad zeus as serenity has been appointed your excellencies set in mock intimically and the congenially turning to glass at his colonel	0.3	0.05	0.16666666666666669	0.6030567199560997
eyes brown dark hazel or hazel not deep set nor bulgy and with a mild expression	eyes brown dark hazel or hazel not deep set nor bulgy and with a mild expression	0.65	0.65	1.0	0.9999999999999991
the days glided by with the stiffness in chris lee's limbs growing less painful and the pony recovering fast for the clear mountain air seemed to act like a cure for wounds	the days glided by but the stiffness increased these limbs growing less painful and the pony recovering fast for the clear mountaineers seemed to act like a cure for wounds	0.75	0.65	0.8666666666666667	0.8414459449872321
i don't know where we are going to get nice white paper for our round robin said polly leaning her elbows on the table and her chin in her hands i know ejaculated tom whirling on his heel and dashing out	i don't know where we are going to get ice weight paper for a round robin said polly leaning her elbows on the table in her chin in her hands i know ejaculated tom whirling on his heel and dashing out	0.65	0.35	0.5384615384615384	0.863471727782144
prince take the honours delayed for thy reign and be successor to thy fathers henceforth let none at rome be slain for sport	prince take the honours delayed for thy reign and be successor to thy fathers henceforth let none at rome be slain for sport	0.25	0.2	0.8	0.9999999999999993
at length undone by such ceaseless vexation tokubei fell ill and kept muttering oh misery misery the wandering priest is coming to torture me	at length undone by such ceaseless vexation took a bay fell ill and kept muttering oh misery the wandering priest is coming to torture me	0.75	0.3	0.39999999999999997	0.8854780170009376
while russia was well a foreigner could serve her and be a splendid minister but as soon as she is in danger she needs one of her own kin	well russian was well before a miracle served her and the bias brag in a minister but as soon as she is in danger she needs one of her own king	0.45	0.15	0.3333333333333333	0.626582621119413
this difficult to us apparently impossible feat safely accomplished there are placed in the coffin a number of small things that the dead takes with him to the next world	this difficult to us apparently impossible feet safely accomplished there are placed in the coffin in number of small things that the dead takes with him to the next world	0.15	0.15	1.0	0.9295694963956488
and all through his impassioned appeal this morning there was a note of sadness and rebuke and stern condemnation that made many of the members pale with self accusation or with inward anger	and all through his impassioned appealed this morning there was a note of sadness and rebuke and stern condemnation but made many of the members pale with self accusation or with inward anger	0.75	0.65	0.8666666666666667	0.9906780820827347
but if you cannot accomplish what i once accomplished you shall go from my city empty handed for it is not right that a brave man should yield aught to one who cannot show himself as brave	but if you cannot accomplish what i once accomplished you shall go from my city empty handed for it is not right that a brave man should yield up to one who cannot show himself as brave	0.75	0.75	1.0	0.9929860401440931
fortune favouring his speculations he began to amass great wealth and lived at his ease denying himself nothing and in course of time he married a wife who bore him a child	fortune favoring his speculations he began to amasse great wealth and lived at his ease denying himself nothing and in the course of time he married a wife who bore him a child	0.6	0.65	1.0	0.9767896023047559
i love life and its bloom and brilliancy i love meeting new people i love the ripple of music the hum of laughter and conversation	i love life and its bloom and brilliancy i love meeting you people i love the reaper off music the hum of lava and conversation	0.9	0.75	0.8333333333333333	0.7979320240690443
her mother was growing more absorbed every moment by her interest in the game her heart beat with short quick strokes and she pressed even closer to the wall disarranging her hair still more	her mother was growing more absorbed every moment by her interest in the game her heart beat with short quick strokes and she pressed even closer to the wall to surrender her hair still more	0.75	0.7	0.9333333333333332	0.9618717986145293
then after a short while the duke came by whereupon i had myself raised up before his excellency and he halted	then after a short while the duke came by whereupon i had myself raised up before his excellency and he halted	0.6	0.7	1.0	0.9999999999999992
at that time allen lay in a secret place in the gulph a short distance above my flats in a hole that he accidentally found in the rock near the river	at that time i didn't say in a secret place in the gusts a short distance above my flats in a hole that he accidentally found in the rock near the river	0.3	0.25	0.8333333333333334	0.7441574504199775
the steam was soon got up the anchors were weighed and the forward veered away east cutting the young ice with her steel prow	the steam was soon got up the anchors were weighed and the forward veered away east cutting the young ice with her steel prow	0.75	0.75	1.0	0.9999999999999993
farewell dear friends i say you little know that the individual who regards you from the beach is your friend and historiographer and brother	farewell dear friends i say you little know that the individual who regards you from the beach is your friend and history offer and pleasure	0.25	0.25	1.0	0.883416369054699
but he with his quick intuitive sympathy read in her face as in a mirror the reflections of his own moody depression and turned it off with an effort	but he with his quick intuitive sympathy read in her face as in america the reflections of his own moody depression and tended off for the ineffert	0.75	0.15	0.19999999999999998	0.830532899608058
i'm gwine down to orleans to see if i can't git a contract out of uncle sam to feed the boys what's been lickin them infernal mexicans so bad	i'm going down to orleans to see if i can't get a contract out of uncle sam to feed the boys once been lickin them in fertile mexicans so bad	0.3	0.25	0.8333333333333334	0.9529432190018121
by squeezing human beings in the grip of an inelastic system and forcibly holding them fixed we have ignored the laws of life and growth	by squeezing human beings in the great often in elastic system and forcibly holding them fixed we have ignored the laws of life and grant	0.65	0.25	0.3846153846153846	0.8989105449378016
but she soon felt it was not about anything which having only lately and suddenly occurred could have given rise to any complicated thoughts that her father wished to speak to her	but she soon felt it was not about anything which having only lately in suddenly a good could have given rise to any complicated thoughts that a father wished to speak to her	0.3	0.1	0.33333333333333337	0.9545185030811651
oh said her father some of them really seem to be fine fellows conscious of their own deficiencies which is more than many a man at oxford is	oh said her father some of them ready seemed to be flying fellows conscience of their own deficiencies which is more than many a man at books that is	0.45	0.1	0.22222222222222224	0.7657706826105659
i have said before i like to look at the peoples on their gala days they are so picturesquely and outrageously splendid and happy	i have set before i like to look at the peoples on their galadays there's so picturesquely and outrageously splendid and happy	0.7	0.2	0.28571428571428575	0.8608553584136266
it was only now at the eleventh hour that the italian had become inculpated and the question of his possible anxiety to escape had never been considered	it was only now at the lebandar that the italian had become inculpated and the christian of his possible anxiety to escape had never been considered	0.65	0.25	0.3846153846153846	0.8048044829757971
a case in point is that of the late mister fukuzawa a man whose life was devoted to the advancement of his countrymen in modern ways and who in his death continued his teaching	a case in point is that of the late mister fucusova a man whose life is devoted to the advancement of his countryman in modern ways and who in his death continued his teaching	0.75	0.45	0.6	0.8290553286327409
as i approached the city i heard bells ringing and a little later i found the streets astir with throngs of well dressed people in family groups wending their way hither and thither	as i approached a city i heard bells running and when a later i found the streets a stir with throngs of well dressed people in family groups winding their way hither and thither	0.75	0.45	0.6	0.9613134271517288
rest duteous minded i will keep my watch while rama lies asleep for in the whole wide world is none dearer to me than raghu's son	rest details mind it i will keep my watch while drama lies asleep for into whole white world is not dearer to me than ruggedo's son	0.75	0.1	0.13333333333333333	0.7106168463915745
this was one of the finest homes in the city of that period and its acquisition was a premonitory sign of the surrender of the famous residential avenue to commerce	this was one of the finest homed in the city of that period and its acquisition was a premonitor sign of the surrender of the famous rest in should avenue to comerse	0.65	0.15	0.23076923076923075	0.8398469658046772
for making the dynamos edison secured as noted in the preceding chapter the roach iron works on goerck street new york and this was also equipped	for making the dynamos addises a cured as not in the preceding chapter the roach eye wore sun go worse sweets new york and this was also equipped	0.45	0.05	0.11111111111111112	0.7447022428133373
they of course were only too glad to avoid any hindrance to their onward journey and all with one voice agreed to what the ronin had proposed and so the matter was settled	they of course were only too glad to avoid any hindrance to their onward journey and all with one voice agreed to what the run had proposed and so the matter was settled	0.7	0.75	1.0	0.8335798093851361
first of all he certainly weeps for the fate of the dead but he also weeps when after long heavy and incurable suffering death was to this man a wished for deliverance	for so all he certainly weeps for the fate of the dead but he also weaks win after long heavy and incurable suffering death was to this man a wish for deliverance	0.75	0.25	0.3333333333333333	0.8819763445867018
he whom no mighty demon no nor heavenly god can overthrow see guha how he lies alas with sita couched on gathered grass	he whom no my d'yeman now nor have only got can overtroo seek o her how he lies alas what cedar couched on gathered crows	0.3	0.05	0.16666666666666669	0.48126553570066516
i go far even if i were unfortunate enough to know something and foolish enough to communicate it to you you are my friend you say indeed yes	i go far even if i were unfortunate enough to know something and foolish enough to communicate it to you you are my friend you say indeed yes	0.45	0.25	0.5555555555555556	0.9999994625409945
and death knowing that heracles could hold him there and that the business of the god of the underworld would be left undone if he were held promised that he would leave the temple without bringing one with him	and death knowing that harrowcles could hold him there and that the business of the god of vanderworth would be left undone if he were held promise not he would leave the temple without bring one with him	0.25	0.1	0.4	0.821784107593474
the engine room staff and anderson's people on the engines scientists were stowing their laboratories the cook refitting his galley and so forth not a single spot but had its band of workers	the andrews staff and innocent people on the engines scientists were stowing their lever doors the cook refitting of galley and so forth not a single spot but had its band of workers	0.3	0.15	0.5	0.8140635449552187
it struck me of course being a stranger in the place with considerable astonishment to hear voices like those one naturally expects to hear only in great churches or concerts at such a meeting as this	it struck me of course being a stranger in the place with considerable astonishment to hear voices like those one naturally expects to hear only in great churches or concerts at such a meeting as this	0.65	0.7	1.0	0.9999995849694688
he began his story meaning to tell everything just as it happened but imperceptibly involuntarily and inevitably he lapsed into falsehood	he began his story meaning to tell everything just as it happened the imperceptibly involuntarily and inevitably he lapsed into falsehood	0.75	0.75	1.0	0.9905449881440238
the mentality is that of a slave owning community with a mutilated multitude of men tied to its commercial and political treadmill	the mentality is that of a slave owning community with a mute later multitude of men tied to its commotion and political treadmill	0.65	0.35	0.5384615384615384	0.9157637958633744
then with his forehead disfigured by a fearful frown he continued to abuse the prince and having tied his hands behind him dragged him from the room	then that his fort had disfigured by a fearful frown he continued to abuse the prince and having tied his hands behind him dragged him from the door	0.75	0.2	0.26666666666666666	0.908086215414983
the old porter was there directing and scolding the servants as they piled the rugs and blankets and bags of food and pots and pans and dishes into the wagon	the old porter was there directing a scoting the servants as they piled the rugs and blankets and bags of food and pots and pans and dishes into the wagon	0.75	0.6	0.7999999999999999	0.9732414404641059
mister maxwell spoke of the fact that the dead woman had been fully prepared to go but he spoke in a peculiarly sensitive manner of the effect of the liquor business on the lives of men and women like this one	mister maxwell spoke at the fact that the dead woman had been fully prepared to go but he spoke in a peculiarly sensitive manner of the effect of the liquor business on the lives of men and women like this one	0.65	0.4	0.6153846153846154	0.9878185819386025
lady iris had left the drawing room for a moment to see that all was right in the dining room and when he was shown in there stood alone in the lamplight nichola pine avon	lady ariss had left the drawing room for a moment to see that all was right in the dining room and when he was sure in there stood alone in the lamplight niccolo pye raven	0.4	0.15	0.37499999999999994	0.7421785988358877
prince andrew who had also been brought forward before the emperor's eyes to complete the show of prisoners could not fail to attract his attention	prince andrew who had also been brought forward before the amperous eyes to complete the show of business could not fail to attract his attention	0.7	0.45	0.6428571428571429	0.856984001229134
oft expectation fails and most oft there where most it promises and oft it hits where hope is coldest and despair most fits	oft expectation fowls and most off there were most a promises and off a heads where hope is codest and despair most fits	0.6	0.1	0.16666666666666669	0.7726281080364304
the indians were soon answered by the american officer that the wampum was cordially accepted and that a continuance of peace was ardently wished for	the indians was to an onset by the american officer that the wumple was squadgatedly accepted and that a continuance of peace was ad insevished for	0.75	0.01	0.013333333333333334	0.8485108629747266
when the news was circulated as it was pretty soon that the party was not to be broken into at all till paris was a completed story the jubilation was such as to satisfy even tom	when the news was circulated as it was pretty soon that the party was not to be broken into it all till paris was a completed story the situation was such as to satisfy even tom	0.25	0.25	1.0	0.9509452113493626
they say best men are molded out of faults and for the most become much more the better for being a little bad	they say best man are moded out of thoughts and for the most become much more the better for being a little bad	0.75	0.25	0.3333333333333333	0.7522613215905453
just then the other doctor bernardino put in his appearance who at the beginning of my illness had refused to bleed me	just then the other doctor bernardino put in his appearance who at the beginning of my illness had refused to bleed me	0.6	0.7	1.0	0.9999995581957883
hopeful i had my fears from the first and so gave you a hint christian good friend i grieve that i have brought you out of the right path	o fool i have my fears from the first and so gave you a hate christian good friend angry that i have brought you out of the right path	0.25	0.15	0.6	0.7755567465727148
the accidents which concern individuals collectively equalise themselves while those which happen to the particular individual constitute good or bad fortune	the accidents which concern individuals collectively equalize themselves while those which happen to the particular individual constitute good or bad fortune	0.45	0.4	0.888888888888889	0.9910773784787155
when i saw your dress i felt sure you were related to her i should recognize that rosebud silk if i came across it in thibet	when i saw your dress i felt sure you were delighted to her i should recognize that girls but see her if i came across it into bet	0.45	0.1	0.22222222222222224	0.6714615060890854
it was a note for a hundred lire a hundred francs and the restaurant bill was no more than seventeen francs hah	it was a note for a hundred later a hundred francs and the rest from being lost no more than seventeen francs ha	0.6	0.3	0.5	0.7838721129098768
to him dostoevsky's work is the record of a great mind seeking for a way of life it is more than a record of struggle it is the struggle itself	to him dostoevsky's work is the record of a great mind seeking for a way of life it is more than a record of a struggle it is the struggle itself	0.75	0.75	1.0	0.997631522938574
but first let us be impersonal the epithets irreverent blasphemer atheist and infidel are flung at a man not from pity but from envy	the first list be impersonal the epithets irreverent blasphemer atheist and infidel are flung at a man not from pity but from envy	0.75	0.65	0.8666666666666667	0.9311927889933979
hence twenty years after the first edison stations were established the methods they involved could be fairly credited with no less than sixty seven per cent	hence twenty years after the first edison station were established the methods they involved could be fairly credited with no less than sixty seven per cent	0.45	0.3	0.6666666666666666	0.9785125999921908
i know not who they are said he but i know said guenever this is the knight whom geraint pursued and methinks that he comes not here by his own free will	i know not who they are said he but i know said one of her this is the night whom joint pursued and methinks that he comes not here by his own free will	0.65	0.15	0.23076923076923075	0.7521973850829579
the officers gazed with surprise at pierre's huge stout figure and listened to his talk of moscow and the position of our army round which he had ridden	the eldestir's case was surprised at a pure stinched stout figure and listened to a stock of elastico and a position albaraving one way she had a breedin	0.75	0.05	0.06666666666666667	0.3567630099331252
under instructions from the president the list was therefore revised and modified in accordance with this new element of geographical distribution	under instructions from the president the least was therefore revised and modified in accordance with this new element of geographical distribution	0.7	0.65	0.9285714285714287	0.8904953547697984
piety come good christian since our love prompts us to take you in to rest let us talk with you of all that you have seen on your way	idy calm good christian sings our love prompts us to day healing to rest let us talk with you a fool that you have seen all your way	0.25	0.15	0.6	0.6490031294800016
but time to make me grieve part steals lets part abide and shakes this fragile frame at eve with throbbings of noontide	but time to make me grieve pot steals let's part abide and shakes this fragile frame at eve with throbbings of noontide	0.2	0.2	1.0	0.9434644126961828
just before the procession starts a religious ceremony is held at the house which is attended by the friends of the deceased and which is substantially the same as that performed at the cemetery	just before the procession starts a religious ceremony is held at the house which is attended by the friends of the deceased and which is substantially the same at that performed at the cemetery	0.75	0.75	1.0	0.9978976267682576
here there is an arm of the sea which is crossed in ferry boats that start as soon as some twenty or thirty passengers are gathered together and in one of these boats the two travellers embarked	here there is an arm of the sea which is crossed in ferry boats that start as soon as some twenty or thirty passengers are gathered together and in one of these boats the two travellers embarked	0.75	0.75	1.0	0.9999994703740335
she had divined that there was some grave reason for this summons and the panting with which she had approached was half caused by the anxious beats of her heart	she had divined that there was some grave reason for this sums and the painting with which she approached was half closed by the anxious feats of her heart	0.78	0.35	0.4487179487179487	0.7622232204594953
ruby jane and diana already awaiting it on the lower headland saw it disappear before their very eyes and had not a doubt but that anne had gone down with it	ruby jane and diana already awaiting it on the lower headland saw it disappear before their very eyes and had no doubt but that anne had gone down with it	0.7	0.75	1.0	0.9973923274735024
but tommo shook his curly head and answered soberly yes i took you there first for they love music and are of our country but up among the great houses we shall not always do well	but tompa shook his curly head and answered soberly yes i took you there first for they love music and are of our country but up among the great houses we shall not always do well	0.45	0.3	0.6666666666666666	0.9630637694191597
then calm and still absorbed in thought he drank the water lakshman brought and then obedient to his vows he fasted with his gentle spouse	then common steele abjald in tart he dragged a water luxman brought and then obedient to his boughs he fasted with his gentle spouse	0.75	0.05	0.06666666666666667	0.5937531291981546
when fate has brought the mournful day which sees my father pass away how happy in their lives are they allowed his funeral rites to pay	when fate has brought to monte cristo who had seized my father passively how happy in delights a day allowed his funeral drags to pay	0.75	0.1	0.13333333333333333	0.734779796046535
the mercy which thou desirest lord said she will i grant to him since it is as insulting to thee that an insult should be offered to me as to thyself	the mercy which thou desires lord said she will i grant him since it is insulting to thee that an insult should be offered to me as to thyself	0.3	0.4	1.0	0.9842491473149303
let me enforced by many a row of followers armed with shaft and bow for well loved rama's weal provide who lies asleep by sita's side	let me enforce by many a row all fodderous ah but shaft and bow for well the brahma's we are provided who lies asleep by seat us side	0.45	0.05	0.11111111111111112	0.6989752572096732
margaret was preparing her mother's worsted work and rather shrinking from the thought of the long evening and wishing bed time were come that she might go over the events of the day again	margaret was preparing her love as west of work and all the shrinking from the thought of the long evening and wishing that time would come that she might go over the events of the day again	0.7	0.3	0.4285714285714286	0.7727394517383815
as the wagon came up a young man who accompanied the holy man ran up and held out a begging bowl saying give oh charitable people to this holy one	as the wagon came up the young man who accompanied the holy man ran up and held out a baking bowl saying give o charitable people to this holy one	0.65	0.4	0.6153846153846154	0.9116996793020373
i've read some accounts of the battle says the old gentleman that didn't give a very flattering account of the conduct of some of our troops	i've read some accounts of the battle says the old gentleman that didn't give a very flattering account of the conduct of some of our troops	0.65	0.75	1.0	0.9999995238099222
